¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ(335.74, 7.38, 347.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273349
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151505
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637582
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187165
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575406
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05103
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61127
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82033
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90745
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99818
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0926
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19081
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29307
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39939
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50989
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60624
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70652
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81086
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91943
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03238
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89144
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.08322
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085512
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396646
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737938
“(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166598
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654591
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183421
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559616
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02246
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57931
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7426
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82822
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91739
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01019
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10675
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20728
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31185
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42061
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53374
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63314
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73609
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84316
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95459
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31944
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.95634
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098119
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410479
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753161
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181355
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671232
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169297
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544235
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994103
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54757
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66769
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75191
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83959
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93087
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02586
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12469
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22754
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33454
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44585
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56162
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66434
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77006
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88005
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46931
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.83475
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110686
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424228
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768273
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195748
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687471
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155493
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529254
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965914
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51599
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59553
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67838
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76466
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85445
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94794
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04521
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1464
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25172
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36124
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47517
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59372
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70001
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80861
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18185
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.71832
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123153
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437883
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783302
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20974
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703279
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142082
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514641
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938009
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44778
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52602
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60758
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69252
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78089
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87294
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96869
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06833
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17202
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27983
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39204
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50874
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63017
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74019
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.371
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.60692
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135553
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451452
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798245
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223392
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718701
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129012
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500443
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910343
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38206
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45914
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53944
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62307
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71015
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80077
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89512
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99325
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09535
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2016
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3121
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42707
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54667
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67423
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56603
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.82702
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14786
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464959
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813103
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236704
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733689
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116348
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486682
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890345
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31883
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39477
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47389
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55627
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64206
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73136
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82433
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92106
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02169
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12638
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2381
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35795
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48265
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89757
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7672
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.38102
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160056
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478372
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827862
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249607
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74827
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103991
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473244
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87575
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25802
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33286
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41084
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49204
“(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57663
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66469
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75632
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85406
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95937
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06897
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18296
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30159
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42499
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14245
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98165
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.64632
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172216
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491665
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842484
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262088
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753069
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092038
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460274
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861541
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19956
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27333
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35022
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43033
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51551
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60814
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70449
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80474
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90902
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01751
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1304
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24778
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36997
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39798
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27802
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.84377
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184258
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504884
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857032
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274188
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742341
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080434
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447651
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847799
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14336
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21718
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29848
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38318
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47128
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56299
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65845
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75772
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.861
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96847
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08027
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19656
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31755
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66475
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62481
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.08012
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196172
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517968
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871474
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285905
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731963
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069211
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435445
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834494
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0994
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17741
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25796
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34185
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42915
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52003
(336.03, 7.49, 346.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61458
