¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(419.84, 13.89, 324.03) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.197255
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.19186
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.19871
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.20795
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.21959
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.23363
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.2501
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802985
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865872
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931333
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999427
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070292
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144096
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22097
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300959
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481024
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725348
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886305
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038398
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198789
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368129
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547151
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736621
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937437
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150624
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377211
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60125
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.16173
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.21067
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.21517
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.22206
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.23134
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.24302
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.25712
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.27364
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805604
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868567
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934092
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002241
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073234
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147115
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224024
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304125
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387589
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545763
ë(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782686
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929906
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085032
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24874
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421622
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604518
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798195
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003629
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221781
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462198
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.18734
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.23642
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.24095
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.24788
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.25721
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.26894
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.28309
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.29968
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808921
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871984
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937578
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005901
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076944
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150906
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227974
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308176
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39177
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478899
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612508
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825578
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975752
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134091
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301267
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477915
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664874
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888242
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172485
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479671
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.21543
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.26465
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.26923
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.27621
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.28558
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.29737
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.31159
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.32825
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813002
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876149
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941887
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010271
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081474
ä(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155578
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232754
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313104
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396852
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484146
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575115
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681413
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870672
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023975
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185695
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393486
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6397
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904493
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189936
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498471
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.24604
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.29541
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.30004
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.30706
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.31649
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.32835
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.34263
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.35936
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817788
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881064
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946943
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015469
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086814
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161095
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2384
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318945
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402877
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490308
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581509
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676591
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775815
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962969
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178202
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408673
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655956
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92189
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20866
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51865
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.27918
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.32873
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.3334
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.34048
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.34997
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.3619
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.37626
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.39307
Ø(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823318
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886739
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952769
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021475
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092989
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167417
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244934
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325657
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409785
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493475
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5783
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666676
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758847
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977212
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193373
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424858
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67326
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940496
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228651
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540223
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.3149
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.36463
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.36935
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.37649
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.38605
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.39805
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.41249
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.42939
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829573
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893181
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959371
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028263
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099987
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172612
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244398
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319122
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396923
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477924
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562287
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6502
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741853
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883545
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209493
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442068
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691682
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960246
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249922
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563173
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.35324
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.40316
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.40794
ä(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.41514
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.42477
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.43684
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.45137
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.46837
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836549
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900368
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961662
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025043
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091008
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159619
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231055
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305395
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382786
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463398
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547363
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634832
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726017
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821052
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213089
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460365
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711264
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981214
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272512
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587526
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.39422
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.44435
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.44919
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.45646
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.46617
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.47832
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.49295
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.51004
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831517
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889807
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950471
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013557
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079208
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147532
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218621
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292621
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369664
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449883
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533453
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620512
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711247
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805831
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051664
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479685
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731969
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003448
ê(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296361
(419.96, 13.95, 323.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613311
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.43789
(419.96, 13.95, 323.69) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.48825
