¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456582
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351905
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611825
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89532
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205688
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546874
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923573
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283319
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654147
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061556
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511176
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935611
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37775
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86328
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.2737
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.24872
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.22604
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.20694
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.7503
(353.36, 7.07, 356.70) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 13.91147
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.02497
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.99618
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.97041
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.94764
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.92785
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494627
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683832
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887722
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108053
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346757
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606205
²(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889219
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198985
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539475
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902067
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2371
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603548
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005955
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449802
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893712
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33197
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81303
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.24437
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.21948
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.19688
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.17811
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.71848
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.53253
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.51677
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.50388
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.49383
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.48661
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.48223
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490962
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679902
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88351
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103438
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341787
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600811
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883298
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192537
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532372
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860575
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191915
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554108
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951682
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389923
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853167
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28766
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76443
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.21739
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.19258
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.17005
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.15145
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.6879
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.60035
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.58448
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.57149
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.56135
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.55406
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.54962
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487468
¦(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676108
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879407
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099029
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336991
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595618
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877631
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186286
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524933
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829399
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147754
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505842
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898685
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33148
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810517
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24481
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71745
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.19272
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.16798
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.14552
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.12696
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.65854
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.67169
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.6557
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.6426
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.63237
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.625
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.62049
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484072
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672493
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875479
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094785
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33238
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590595
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872179
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180322
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515588
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838505
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12851
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458718
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846998
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274495
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747409
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20342
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67205
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.17035
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.14568
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.12328
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.1046
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.63039
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.74662
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.73051
§(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.71729
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.70697
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.69952
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.69494
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480804
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668986
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871718
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090698
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327962
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585804
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86692
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174571
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506553
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848266
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139013
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453861
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796514
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218934
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685912
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1634
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62822
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.15026
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.12564
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.1033
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.08436
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.60344
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.82523
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.80899
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.79565
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.78522
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.77769
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.77304
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477688
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665616
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868085
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086822
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323723
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581203
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861866
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166634
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497797
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858581
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150187
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465964
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808985
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18284
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625977
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1248
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62608
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.13241
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.10785
®(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.08555
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.06622
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.57768
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.90762
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.89123
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.87777
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.86723
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.85961
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.85488
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.474712
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662422
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864632
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083049
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319674
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576771
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857069
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15891
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489358
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853341
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162084
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478828
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822941
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198052
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608446
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07328
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64424
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.11679
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.09228
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.07003
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.05016
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.5531
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.99387
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.97733
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.96374
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.95309
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.94537
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.94056
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471837
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659312
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86131
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079506
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315808
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572556
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85094
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151513
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481181
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844316
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174644
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492437
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837728
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214162
´(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62605
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07547
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66289
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.1034
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.07892
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.05671
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.03673
(353.36, 7.07, 356.70) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.52969
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.08408
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.06739
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.05366
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.04289
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.03507
(353.36, 7.07, 356.70) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.03018
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469117
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656409
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858172
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076072
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312113
