¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69163
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419797
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664855
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930826
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20975
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506181
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829654
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183936
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544777
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932484
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345734
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801037
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30309
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84415
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44756
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12458
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74432
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97922
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85098
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49735
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20585
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49608
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416855
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66168
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927346
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20652
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502671
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825801
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179703
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551775
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940134
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354147
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810345
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31544
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86097
ƒ(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46635
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14567
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86872
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12935
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99983
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65975
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3785
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54096
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410734
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658565
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923954
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203407
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499279
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822126
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175689
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559066
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948189
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36299
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820083
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32625
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87845
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48588
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16764
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99586
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25622
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13264
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79645
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52457
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58803
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402722
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655481
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92061
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200465
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496089
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8186
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171802
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5602
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95665
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372269
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830349
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33762
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89666
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50621
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19049
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07175
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3307
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25884
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93427
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80591
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63734
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.88802
›(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.86509
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.84674
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.83276
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.82323
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.8229
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394759
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651509
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917347
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19764
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493011
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815249
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16813
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556167
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965497
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381983
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841086
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34754
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91552
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52729
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21426
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13447
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40625
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38917
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07665
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16564
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.87278
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.75503
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.7415
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.73204
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.72659
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.72523
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.7304
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.89893
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386806
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64284
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914124
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194946
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490096
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812068
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164636
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5523
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974759
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38804
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837845
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33502
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89526
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54915
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23884
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17751
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48298
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51922
’(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22375
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54206
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 20.03541
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.847
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.84137
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.84005
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.84316
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.8507
(326.02, 6.88, 332.13) (330.87, 1.76, 297.23) (0.81, 2.16, 0.81) Human 19.86547
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378836
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634198
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910978
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192395
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48732
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809051
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161354
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542813
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95765
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378184
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827015
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32302
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87455
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57181
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26436
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20986
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56088
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58666
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37575
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9363
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88323
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370924
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625576
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902862
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189997
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484731
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801714
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143006
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517317
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929498
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368851
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816703
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31164
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86138
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59526
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29076
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24221
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63994
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65612
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53286
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34951
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23959
‚(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363006
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616997
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893487
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184494
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47001
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78079
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120142
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492163
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901768
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354812
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806938
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30084
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84935
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59535
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31804
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27457
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72014
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72767
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69516
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7427
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.609
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35511
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608424
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88414
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174417
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451103
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760128
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097604
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467424
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874489
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324604
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797674
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29058
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83794
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57281
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34626
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30692
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80153
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80129
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95115
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03945
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98997
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347248
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599877
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874844
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169725
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432431
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739804
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075374
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443057
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84765
ˆ(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294855
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788913
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28091
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82717
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55069
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37536
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33927
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8841
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87705
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09177
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34315
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37166
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339423
(326.02, 6.88, 332.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591355
