¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(383.09, 13.68, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78109
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44266
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11469
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26045
(382.90, 13.70, 258.97) (383.95, 9.22, 296.45) (0.81, 2.16, 0.81) Human 21.71564
(382.90, 13.70, 258.97) (383.95, 9.22, 296.45) (0.81, 2.16, 0.81) Human 21.66135
(382.90, 13.70, 258.97) (383.95, 9.22, 296.45) (0.81, 2.16, 0.81) Human 21.65222
(382.90, 13.70, 258.97) (383.95, 9.22, 296.45) (0.81, 2.16, 0.81) Human 21.64777
(382.90, 13.70, 258.97) (383.95, 9.22, 296.45) (0.81, 2.16, 0.81) Human 21.6481
Ş(382.90, 13.70, 258.97) (383.95, 9.22, 296.45) (0.81, 2.16, 0.81) Human 21.65331
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146081
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413567
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711114
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039291
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405741
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813965
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28264
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.82951
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.464958
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21693
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17713
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4071
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53619
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94971
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141946
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409041
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706002
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033526
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.39921
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806664
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272313
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.817792
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.449656
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19905
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14952
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37026
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43686
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64068
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.50988
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.46875
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.43419
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.40583
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.39693
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137727
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404424
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700772
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027747
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392522
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799192
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261708
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.805763
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.433935
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18068
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12105
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33218
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3301
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38525
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.31068
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.28653
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.26749
Û(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.25347
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.25166
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133427
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399718
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695426
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021841
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385679
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791548
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250826
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793427
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.417797
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16184
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09173
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2929
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22194
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13628
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.48162
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.4741
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.47348
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.48024
(382.90, 13.70, 258.97) (385.88, 8.77, 298.73) (0.81, 2.16, 0.81) Human 24.50788
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129046
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394926
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689964
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015806
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378686
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783737
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.239671
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.780787
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.401252
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14252
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06158
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36093
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13832
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95144
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124556
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390046
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68439
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009646
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371542
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775759
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.228564
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.767851
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.384307
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12275
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03063
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30904
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05915
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76553
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11951
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385081
Å(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678703
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003365
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364252
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767619
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.219414
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754622
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369103
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10252
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99889
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25597
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97839
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57872
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81796
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114367
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380032
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672906
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996964
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356819
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759321
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210084
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.741109
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.353574
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08186
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96638
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20178
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90106
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39127
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30206
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10913
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3749
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667003
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990443
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349243
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750863
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.20058
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727314
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.337726
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06076
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87702
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1465
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83048
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22408
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79842
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103799
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369689
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660993
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983807
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341527
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.74225
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190903
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713245
Ü(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.321565
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03925
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83814
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09021
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7587
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0997
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20878
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098375
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364397
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654876
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977052
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333673
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.733487
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181055
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.698905
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.305097
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01732
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7985
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03679
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68574
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98306
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68102
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092864
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359027
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648658
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970187
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325895
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.724574
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171043
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.684302
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.288332
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77324
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75818
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98744
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61167
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86501
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1773
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087263
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.35358
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642339
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96321
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318156
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715515
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160867
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66944
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271274
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74876
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71716
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93728
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53653
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74569
é(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7825
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081574
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348058
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63592
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956124
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310296
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706312
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150533
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.654325
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954423
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72383
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67553
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88638
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46039
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62523
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46638
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87119
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075801
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341743
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629405
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948933
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302319
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696969
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.14004
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639024
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932697
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69855
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63322
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8347
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38334
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50364
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13168
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40277
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069945
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33533
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622793
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941636
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294227
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.687487
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129396
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.626992
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910603
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67288
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5903
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78235
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30538
