¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ü(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55945
(419.17, 13.68, 325.56) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 12.35117
(419.17, 13.68, 325.56) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 12.36347
(419.17, 13.68, 325.56) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 12.37822
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.80375
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.82725
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.85372
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775575
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84358
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914307
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987894
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06449
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144162
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227089
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313417
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403245
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496847
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594316
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695828
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801723
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912086
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027181
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147338
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272774
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403748
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894802
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454879
(419.17, 13.68, 325.56) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 12.83432
(419.17, 13.68, 325.56) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 12.84224
(419.17, 13.68, 325.56) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 12.49614
(419.17, 13.68, 325.56) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 12.86566
(419.17, 13.68, 325.56) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 12.88117
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.93226
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.95616
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.98305
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78163
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849794
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920661
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994456
ã(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071185
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151062
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234195
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320665
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410749
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504531
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60223
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810117
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920735
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036137
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156575
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282317
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413616
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730949
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269736
(419.17, 13.68, 325.56) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 12.41753
(419.17, 13.68, 325.56) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 12.41128
(419.17, 13.68, 325.56) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 12.40747
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.02637
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.04469
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.06599
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.0903
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.11764
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788562
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856893
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927983
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001935
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078856
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158957
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242249
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328993
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419312
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513353
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611296
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713361
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819765
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930654
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046394
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16713
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29323
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424922
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573994
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092752
(419.17, 13.68, 325.56) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 12.33248
(419.17, 13.68, 325.56) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 12.32625
(419.17, 13.68, 325.56) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 12.32243
(419.17, 13.68, 325.56) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 12.56696
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.18341
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.20512
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.22987
Ú(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.25768
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800462
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867419
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937119
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01037
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08754
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167842
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251379
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338401
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428966
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523296
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621536
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723892
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830606
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941856
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057926
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179077
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305527
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437655
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57574
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923518
(419.17, 13.68, 325.56) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 12.5632
(419.17, 13.68, 325.56) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 12.28301
(419.17, 13.68, 325.56) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 12.31152
(419.17, 13.68, 325.56) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 12.93865
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 12.18747
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.34987
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.37507
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.40337
(419.17, 13.68, 325.56) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.4498
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888335
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958524
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031551
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107564
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186613
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268888
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354491
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443628
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536431
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633078
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735634
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842713
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954357
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070823
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192364
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319265
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451834
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590446
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761514
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.83877
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.83263
à(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.8288
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.82728
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.82807
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.83117
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.52614
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.55495
(419.17, 13.68, 325.56) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.431407
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910292
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981042
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05465
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131247
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210938
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293853
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380165
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470023
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563583
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661017
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762552
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86834
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978652
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093678
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213729
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339016
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469873
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606642
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752151
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.76472
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.75859
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.75477
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.75923
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.77427
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.79164
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.68329
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.71264
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86471
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93327
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004599
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078847
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156061
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236425
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320038
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407046
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497678
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592026
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690318
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792675
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8994
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01068
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12672
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247822
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374215
å(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506247
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64423
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801516
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11274
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.85751
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.86821
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.88124
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.89662
(419.17, 13.68, 325.56) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 11.91436
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.84678
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.8767
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888171
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957326
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029291
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104149
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182034
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263095
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347436
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435217
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526619
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621818
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720982
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824295
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931971
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044243
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161328
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283546
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411116
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544384
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702512
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874407
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93359
(419.17, 13.68, 325.56) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 12.50837
(419.17, 13.68, 325.56) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 12.50812
(419.17, 13.68, 325.56) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 12.55041
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.88749
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.91146
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.93861
(419.17, 13.68, 325.56) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.96898
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912689
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982449
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055086
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130595
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209186
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290974
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376087
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464679
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556908
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652978
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753029
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857312
Ğ(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965976
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079325
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197553
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320925
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449911
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608635
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775167
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950076
(419.17, 13.68, 325.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31466
(419.17, 13.68, 325.56) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 12.69863
