¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(377.80, 14.22, 300.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239583
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81483
ò(379.00, 14.12, 302.10) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 16.71917
(379.00, 14.12, 302.10) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 16.744
(379.00, 14.12, 302.10) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 16.77217
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.08411
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138276
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3866
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657218
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957073
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30436
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697277
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136544
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61202
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.150751
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42002
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17123
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98236
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62177
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37351
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44648
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58413
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11985
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.06357
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.2047
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133167
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381044
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651151
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948935
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293905
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.685619
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12347
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600052
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.137195
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40312
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10192
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88233
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51123
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07505
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0122
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25485
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84139
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.18723
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.33039
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128057
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375484
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645082
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940762
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28335
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673852
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110275
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587993
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.123535
™(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38108
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01624
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78396
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4041
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79016
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65587
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93995
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57745
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.36772
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.46131
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.70657
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122945
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369924
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639013
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933252
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272696
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661978
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096963
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575847
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734847
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35247
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93189
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68722
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30018
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66299
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34532
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56462
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77062
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.6679
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.59762
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.79418
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117835
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364365
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632946
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926605
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261951
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650002
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083537
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.563615
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709702
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32397
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85617
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5921
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1994
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55597
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04922
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12198
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03255
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97609
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.73948
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.89557
ø(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112723
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358806
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62688
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91996
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251112
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.637928
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.070004
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.551303
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684666
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29558
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8086
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49858
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10172
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45222
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82624
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70544
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6052
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22178
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 19.88708
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 20.04571
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107615
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.35325
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620818
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.913319
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240187
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.625758
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056364
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121716
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659708
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26727
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76203
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40664
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00699
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35172
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7194
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32198
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6696
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70107
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41826
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 20.20188
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102509
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347699
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61476
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906684
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230087
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613495
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042625
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099611
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634826
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23909
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7165
‘(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31623
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91515
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25431
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61589
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0286
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12632
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76388
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79794
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6229
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097406
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34215
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608707
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900055
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220875
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601142
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.02879
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077578
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610063
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21103
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67194
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22738
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82612
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15993
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51564
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89538
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62345
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21539
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83237
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89668
(379.00, 14.12, 302.10) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 20.8176
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091789
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336609
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602661
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893436
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212471
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588704
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564637
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054438
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585377
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17333
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6284
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13998
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73982
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06848
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41857
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79213
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15663
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7071
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30855
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90512
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99803
‰(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085802
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331073
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596623
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886825
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205203
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576184
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542917
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030099
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560771
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13442
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58581
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08152
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65613
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97987
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32454
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64308
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91628
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23551
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7947
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40617
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98252
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30614
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079793
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325548
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590594
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880225
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197949
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563587
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521244
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005778
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536308
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09642
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54421
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03582
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57507
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89403
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19799
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44931
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71375
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98502
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31826
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88668
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48359
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06496
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073762
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320029
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584576
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873636
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190706
(379.00, 14.12, 302.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068264
