¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400437
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048812
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295071
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563565
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859574
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182147
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537001
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930774
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368883
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860053
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04557
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68021
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40287
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26758
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27699
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46554
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.6498
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.60443
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.57767
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.56699
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.47035
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.45905
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.42246
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.31772
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.31492
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.3149
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.410298
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607517
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820845
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049157
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295446
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563974
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861049
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182902
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537836
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.931777
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370003
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861312
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.412298
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67864
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40102
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25997
Œ(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26805
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.446
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81705
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.71494
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.6883
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.67604
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.55819
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.54679
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.51601
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.40456
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.40171
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.40167
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411021
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608297
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821692
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049623
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295953
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564528
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862021
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183838
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.538869
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371369
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.86285
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.413038
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67748
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39971
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25291
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25979
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42739
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79469
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35197
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30432
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.43161
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.64998
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.63848
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.43523
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.4953
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.4924
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.49234
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411822
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609162
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.822631
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050211
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296592
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565225
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863032
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184952
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540102
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934443
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372979
‡(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.862896
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.414098
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03873
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39899
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24642
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25217
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40964
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7734
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33712
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29815
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.74943
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.33678
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.79526
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.59005
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.58711
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.58702
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412704
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610113
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823665
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05092
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297364
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566068
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864206
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186244
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541528
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936106
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374838
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.86377
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.41548
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03655
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39882
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24045
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2452
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39608
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75318
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32386
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.31991
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16304
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.06027
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53503
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.69479
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.68894
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.68595
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.68582
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413664
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611151
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82479
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051751
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298266
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567178
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865544
ı(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187716
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543154
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93799
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.376943
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865273
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.417182
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03481
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71759
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23511
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23889
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38821
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73406
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31211
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.01205
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12252
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71654
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58571
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.798
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.79207
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.78903
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.78887
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.414706
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.612277
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825776
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052702
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299302
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56913
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867043
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189363
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545018
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940094
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379292
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.867063
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.419203
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0335
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7161
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23031
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23327
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38129
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71597
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28673
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17823
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08537
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89109
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66352
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.90559
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.89959
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.89649
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.8963
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.415824
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613489
ë(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826766
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053776
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300471
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571203
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868704
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191191
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547272
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942418
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381888
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869133
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.421548
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03264
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71511
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49996
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22829
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37529
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69574
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25515
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12725
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05158
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07067
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77344
(402.73, 14.22, 246.53) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.20855
(402.73, 14.22, 246.53) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 16.13101
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.00848
(402.73, 14.22, 246.53) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.00825
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.417026
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614787
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827868
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05497
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301769
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573397
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870527
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193197
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549719
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.944963
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.384732
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87149
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.424216
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0322
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71461
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49971
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22396
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37023
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6708
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22502
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07827
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04506
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25547
(402.73, 14.22, 246.53) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.74527
(402.73, 14.22, 246.53) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.30327
â(402.73, 14.22, 246.53) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 16.06439
(402.73, 14.22, 246.53) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.96406
(402.73, 14.22, 246.53) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 16.03262
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.418304
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.61617
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829081
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056285
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3032
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575713
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872512
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195382
(402.73, 14.22, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552356
