¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(420.53, 14.88, 246.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94355
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703329
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108871
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561213
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068881
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642566
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31159
(419.76, 14.84, 246.82) (396.80, 7.96, 252.79) (0.81, 2.16, 0.81) Human 8.921306
(419.76, 14.84, 246.82) (396.80, 7.96, 252.79) (0.81, 2.16, 0.81) Human 8.897067
(419.76, 14.84, 246.82) (396.80, 7.96, 252.79) (0.81, 2.16, 0.81) Human 8.874689
(419.76, 14.84, 246.82) (396.80, 7.96, 252.79) (0.81, 2.16, 0.81) Human 8.85404
(419.76, 14.84, 246.82) (396.80, 7.96, 252.79) (0.81, 2.16, 0.81) Human 8.835406
(419.76, 14.84, 246.82) (396.80, 7.96, 252.79) (0.81, 2.16, 0.81) Human 8.818462
(419.76, 14.84, 246.82) (396.80, 7.96, 252.79) (0.81, 2.16, 0.81) Human 8.803322
(419.76, 14.84, 246.82) (396.80, 7.96, 252.79) (0.81, 2.16, 0.81) Human 8.789886
(419.76, 14.84, 246.82) (396.80, 7.96, 252.79) (0.81, 2.16, 0.81) Human 8.778268
(419.76, 14.84, 246.82) (396.80, 7.96, 252.79) (0.81, 2.16, 0.81) Human 8.768415
(419.76, 14.84, 246.82) (396.80, 7.96, 252.79) (0.81, 2.16, 0.81) Human 8.760188
(419.76, 14.84, 246.82) (396.80, 7.96, 252.79) (0.81, 2.16, 0.81) Human 8.75444
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337156
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517479
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711589
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921018
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15114
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408215
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689028
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997074
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336308
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703476
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109018
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561377
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069078
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642769
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30725
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08769
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95581
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94228
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.07236
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.04851
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.02691
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.00753
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.03185
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.6908
İ(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.62557
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336153
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.516394
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710403
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91977
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149793
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406753
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687461
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995317
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33438
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703887
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109469
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561879
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069662
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643417
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3033
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08313
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.96743
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.9395
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.91384
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.95387
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.93253
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.9134
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.03281
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.29019
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.2771
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.37138
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.36226
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.35536
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335244
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515449
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70938
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918632
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148608
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405441
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686029
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993757
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332652
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704572
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110222
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562751
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070621
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644492
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2998
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.90604
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.87615
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.84854
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.82316
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.80001
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.84186
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.82297
à(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.03506
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.1968
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.1839
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.64302
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.63343
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.62612
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334481
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.514636
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708516
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917715
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147585
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404323
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684783
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992372
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331156
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705531
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111276
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563921
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071925
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646013
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29678
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.81806
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.78848
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.76117
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.73607
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.71318
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.71381
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.7361
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.0386
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.10709
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.2495
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.93033
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.92023
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.91247
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.333882
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.513992
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70781
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916959
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146681
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403334
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683731
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991221
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329858
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704542
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112644
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565431
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073627
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646788
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29417
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.73357
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.7043
ç(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.67727
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.65245
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.6298
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.67114
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.65269
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.03567
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.02094
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.18909
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.15618
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.22398
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.21573
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.333399
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.513471
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707274
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916354
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145938
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402515
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682845
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990253
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328779
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703375
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114285
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567269
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075696
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645174
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29197
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.77145
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.6235
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.59674
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.57217
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.61124
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.59086
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.57261
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.95278
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.93823
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.52584
(419.76, 14.84, 246.82) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 21.90963
(419.76, 14.84, 246.82) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 22.0989
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.333077
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.513089
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706876
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915947
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145354
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401865
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68212
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989458
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327908
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702394
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116218
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569429
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078145
â(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644053
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29024
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06799
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.80507
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.73137
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.72071
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.79544
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.7272
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.66188
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.87325
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.85886
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.6723
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.88859
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.85419
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.82229
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332901
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.512915
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706655
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9157
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14489
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401376
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681591
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988875
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327254
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701694
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11813
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571962
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080953
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643397
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28894
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06647
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93857
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.21339
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.87547
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.85255
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.83184
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.81331
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.79695
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.78273
(419.76, 14.84, 246.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.31067
(419.76, 14.84, 246.82) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 21.37659
(419.76, 14.84, 246.82) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 21.87198
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332819
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51285
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706603
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915653
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144584
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401073
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681232
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988464
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326848
ã(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701221
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117575
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574799
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084162
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64321
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28807
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06545
(419.76, 14.84, 246.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94415
