¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(333.22, 7.17, 380.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74389
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914972
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43621
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10187
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89141
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90852
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31197
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.55409
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.52183
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.49327
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.4684
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.44719
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.42961
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.41566
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.40531
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.39856
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.39539
(333.07, 7.31, 378.13) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 24.60328
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461579
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72372
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009514
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326901
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685181
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081963
²(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393012
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730738
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098658
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500905
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942369
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4147
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12342
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91615
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86332
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.1095
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.07445
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.04306
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.01528
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.99108
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.97045
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.95337
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.93981
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.92976
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.92321
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.92017
(333.07, 7.31, 378.13) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 24.85757
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463281
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725597
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011547
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334307
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693362
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091065
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424639
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765121
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136129
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541861
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98738
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41582
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09865
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9413
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86255
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.65648
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.62234
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.59176
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.56471
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.54115
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.52107
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.50444
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.49125
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.48149
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.47514
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.4722
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464965
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727444
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01525
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341658
¯(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70147
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100061
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456903
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800143
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174308
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583714
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02455
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42217
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02793
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88092
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87964
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.22885
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.19557
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.16576
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.13939
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.11643
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.09687
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.08067
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.06783
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.05833
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.05217
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.04933
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466651
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729288
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021859
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34891
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70951
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108998
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489747
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835887
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213293
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626382
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03122
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42938
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95827
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7999
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78422
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.2302
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.20056
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.17437
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.1516
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.13222
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.11623
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.10359
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.0943
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.08835
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.08573
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.03233
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468323
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731098
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028402
®(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356135
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717485
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117847
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52325
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872306
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253041
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669912
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03867
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43745
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88959
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72011
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26899
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.37677
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.3469
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.32051
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.29756
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.27804
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.26193
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.2492
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.23985
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.23387
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.23125
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.17742
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469963
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735819
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034904
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36326
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725388
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126633
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55736
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909445
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293581
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678682
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04689
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4464
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88119
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64153
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29477
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.52929
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.49919
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.47258
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.44946
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.42979
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.41355
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.40074
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.39133
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.38532
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.3827
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.32841
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47161
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741699
±(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041327
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370368
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733218
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135338
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583305
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947256
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334929
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687037
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05596
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45622
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89188
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56422
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31976
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.68799
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.65764
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.63082
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.60751
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.58768
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.57132
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.55841
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.54894
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.5429
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.54028
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.48551
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473233
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74751
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047698
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377364
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740982
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14393
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592905
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98583
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354448
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696152
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06583
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46692
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90349
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48807
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32298
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.8531
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.82249
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.79544
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.77194
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.75195
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.73546
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.72245
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.71292
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.70684
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.70422
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.64897
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478292
±(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75326
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054001
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384314
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748645
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152456
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602442
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0251
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363605
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706036
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07649
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47845
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91606
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41316
(333.07, 7.31, 378.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32511
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.0249
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.99402
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.96674
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.94303
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.92288
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.90626
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.89315
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.88355
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.87744
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.87481
(333.07, 7.31, 378.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.81906
