¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(394.88, 14.81, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28307
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558529
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845912
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17403
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526432
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922844
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380053
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.864266
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.459502
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11884
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90562
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66364
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85673
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25338
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83452
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25957
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64293
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16554
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39884
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550067
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836646
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162147
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514238
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903316
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363808
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.846023
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.430509
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08556
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86058
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60872
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79082
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17218
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76277
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20368
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56269
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1031
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37525
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541526
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827296
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149927
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50193
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889643
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347448
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.827654
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.39783
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05211
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80191
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55758
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72466
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09104
×(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67706
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14839
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49268
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04167
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35132
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532908
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817862
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137563
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489512
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87585
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330983
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.809171
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.356094
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01852
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.763
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51227
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65832
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00999
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59221
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08127
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43075
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98126
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.29434
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524216
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808348
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125059
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476986
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.861939
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314413
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.790574
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.326511
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.984792
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72396
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46672
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59207
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94395
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50821
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98242
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37034
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92177
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.19097
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51545
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798756
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112418
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464355
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847917
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29167
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77187
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.305385
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.950935
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68479
İ(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42084
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53744
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87776
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42514
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90011
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2971
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8695
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.09257
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506615
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789088
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099646
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451626
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.833787
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.266693
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753066
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.284146
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.916965
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6455
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37474
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48251
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8113
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34293
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81846
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19959
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83388
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.99946
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497712
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779346
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087947
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438799
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.819549
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243072
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.734164
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262807
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.882892
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60612
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32843
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43192
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75426
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26159
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73757
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.104
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79183
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.91061
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488743
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769535
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077171
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425881
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805214
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227077
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.715174
ã(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.241372
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.845039
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56666
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2819
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38899
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70113
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18832
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65732
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01127
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73877
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.82531
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479711
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759656
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066324
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412873
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790782
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210979
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.6961
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219848
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.812764
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29259
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23517
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34557
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64768
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10801
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57777
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96343
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68642
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.74505
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47062
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749713
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.055407
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399038
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776259
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.194783
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676946
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.19824
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788209
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25304
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18824
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30167
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59392
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01512
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49893
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91653
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6348
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.66974
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461467
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739706
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044422
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384238
æ(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761649
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178492
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657324
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.176555
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.763569
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21324
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14679
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2573
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53987
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92324
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39778
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87064
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60398
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.59729
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.452287
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729641
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033374
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369324
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746956
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162112
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.627645
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.154798
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.738858
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18776
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1093
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21247
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48228
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8323
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28905
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81246
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59931
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.52943
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443161
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71952
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022266
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355081
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732183
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145648
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.607608
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.132977
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.714081
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17132
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07354
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16726
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40394
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74237
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18159
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69349
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5948
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46635
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43399
ñ(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709341
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011097
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342775
(394.94, 14.72, 307.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717333
