¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(325.79, 7.08, 332.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19215
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034584
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416948
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950598
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74491
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71303
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4689
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17319
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14362
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67245
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93253
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867533
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088799
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328709
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589614
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874346
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186274
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498788
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777968
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053715
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351443
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673777
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023827
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405251
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860937
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67614
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77571
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45787
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17132
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16321
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62858
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87363
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864245
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085238
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324834
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585393
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869771
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181219
”(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51012
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770591
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045823
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342902
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664552
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013826
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394339
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810389
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67744
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83812
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44687
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16959
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12988
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58554
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.816
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861022
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081769
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321036
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581258
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865235
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176289
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495701
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756861
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035942
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335011
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656006
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004528
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384253
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799324
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67655
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90026
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43588
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16807
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0973
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54346
(325.74, 7.01, 332.85) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 23.17897
(325.74, 7.01, 332.85) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 23.14695
(325.74, 7.01, 332.85) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 23.11952
(325.74, 7.01, 332.85) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 23.09666
(325.74, 7.01, 332.85) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.08879
(325.74, 7.01, 332.85) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.07479
(325.74, 7.01, 332.85) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.0653
(325.74, 7.01, 332.85) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.0603
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857866
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078329
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317313
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577214
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860821
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171421
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462769
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728456
 (325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005346
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304507
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628653
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980917
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3651
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785624
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67346
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96211
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42489
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14902
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06539
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50227
(325.74, 7.01, 332.85) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 22.82309
(325.74, 7.01, 332.85) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 22.79174
(325.74, 7.01, 332.85) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 22.76491
(325.74, 7.01, 332.85) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 22.74257
(325.74, 7.01, 332.85) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.72231
(325.74, 7.01, 332.85) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.70871
(325.74, 7.01, 332.85) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.69955
(325.74, 7.01, 332.85) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.69482
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854755
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074977
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313686
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573256
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856492
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166656
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43052
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70074
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975543
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27234
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593785
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94309
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323845
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740499
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68699
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97983
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41389
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1241
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03415
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.462
(325.74, 7.01, 332.85) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 22.48229
(325.74, 7.01, 332.85) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 22.45158
(325.74, 7.01, 332.85) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 22.42532
(325.74, 7.01, 332.85) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 22.40348
(325.74, 7.01, 332.85) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.37157
(325.74, 7.01, 332.85) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.35835
(325.74, 7.01, 332.85) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.34951
(325.74, 7.01, 332.85) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 22.34502
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85171
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071675
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310114
¡(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569361
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852219
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150487
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398984
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666945
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946511
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240971
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559868
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906248
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283714
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696551
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70556
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96868
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41674
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09971
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0036
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42263
(325.74, 7.01, 332.85) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 22.05262
(325.74, 7.01, 332.85) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 22.02243
(325.74, 7.01, 332.85) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.99662
(325.74, 7.01, 332.85) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.97514
(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.98636
(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.973
(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.96393
(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.95915
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848748
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068459
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306615
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565549
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848064
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121757
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368138
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633698
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918238
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210482
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52688
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870407
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244688
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653877
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72203
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91032
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42686
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0759
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97371
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38418
(325.74, 7.01, 332.85) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.72668
(325.74, 7.01, 332.85) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.69711
(325.74, 7.01, 332.85) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.67183
(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.64582
(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.62862
(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.61565
“(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.60692
(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.60239
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845788
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065287
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303187
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5618
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843987
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09371
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337985
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601205
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885617
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180818
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49476
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83559
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206764
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690144
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73633
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8515
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.437
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05257
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94458
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34661
(325.74, 7.01, 332.85) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.41437
(325.74, 7.01, 332.85) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.38536
(325.74, 7.01, 332.85) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.3606
(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.32527
(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.31665
(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.31219
(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.31189
(325.74, 7.01, 332.85) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.31573
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842949
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0622
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299809
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558171
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839984
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066268
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308511
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569483
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851353
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151937
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463573
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801735
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169918
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749983
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76385
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7922
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44717
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0298
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91607
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30995
(325.74, 7.01, 332.85) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.12608
(325.74, 7.01, 332.85) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.09761
(325.74, 7.01, 332.85) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.07331
(325.74, 7.01, 332.85) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.05318
(325.74, 7.01, 332.85) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.03717
(325.74, 7.01, 332.85) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.02529
(325.74, 7.01, 332.85) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.01752
(325.74, 7.01, 332.85) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.01385
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840151
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059175
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29652
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55458
(325.74, 7.01, 332.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815852
