¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(438.84, 14.84, 253.88) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 14.33513
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534271
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81514
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.122827
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46113
§(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834846
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79285
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289314
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847229
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5051
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26171
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13821
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1475
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41594
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99551
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96159
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12331
(438.05, 14.87, 253.31) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 20.9036
(438.05, 14.87, 253.31) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 20.86482
(438.05, 14.87, 253.31) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 20.83024
(438.05, 14.87, 253.31) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 20.79982
(438.05, 14.87, 253.31) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 20.77353
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269058
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525806
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805865
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112646
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449912
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.822365
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779449
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274295
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830291
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48291
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23617
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10071
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10339
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3671
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93746
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88006
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0315
(438.05, 14.87, 253.31) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 20.75927
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 20.09048
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 20.00025
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 19.91469
(438.05, 14.87, 253.31) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 20.63032
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261279
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517336
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796609
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102461
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438693
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324226
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766032
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259277
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813381
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46068
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21037
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06325
»(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05934
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31804
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87697
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75587
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.90788
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.87217
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.84027
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.81213
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.78774
(438.05, 14.87, 253.31) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 20.76311
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253495
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508861
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78735
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092278
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427473
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312165
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752582
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244209
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796422
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43835
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17813
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02584
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0154
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2688
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81632
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63295
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.93878
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.90301
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.87105
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.84286
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.81842
(438.05, 14.87, 253.31) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 21.40126
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24571
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500384
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778089
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.082091
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90447
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300072
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739147
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229173
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779455
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41596
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14596
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98847
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97153
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21941
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75552
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51129
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.97349
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.93765
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.90562
·(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.87737
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.85288
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 20.07621
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237923
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491909
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768831
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071909
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89355
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287971
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725677
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214092
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76246
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38799
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1138
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95118
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92777
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16988
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64804
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39086
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 19.01206
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.97613
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.94403
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.91572
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.89117
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 20.00559
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230138
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483434
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759575
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526428
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882606
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275903
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712243
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199033
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745514
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36002
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08171
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.914
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88414
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12024
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54097
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27174
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 19.05451
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 19.0185
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.98631
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.95793
(438.05, 14.87, 253.31) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.93331
(438.05, 14.87, 253.31) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 21.39266
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222354
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474965
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750324
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516514
¾(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87168
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263779
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698759
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183979
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72396
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3321
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0497
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87686
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84062
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07049
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43516
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15388
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27303
(438.05, 14.87, 253.31) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 21.4989
(438.05, 14.87, 253.31) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 21.4612
(438.05, 14.87, 253.31) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 21.42779
(438.05, 14.87, 253.31) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 21.39866
(438.05, 14.87, 253.31) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 21.37377
(438.05, 14.87, 253.31) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 24.60644
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214576
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466498
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184313
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506575
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860736
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251682
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685313
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168924
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702445
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30424
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01772
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83983
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79726
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02061
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33061
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0373
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02735
(438.05, 14.87, 253.31) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 21.4841
(438.05, 14.87, 253.31) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 21.44643
(438.05, 14.87, 253.31) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 21.41305
(438.05, 14.87, 253.31) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 21.38395
(438.05, 14.87, 253.31) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 21.35908
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206802
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45804
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175236
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496647
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849788
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239573
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671856
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149922
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680986
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27959
µ(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98584
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80291
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75397
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97067
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22732
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92199
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79391
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33193
(438.05, 14.87, 253.31) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 23.66654
(438.05, 14.87, 253.31) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 23.63373
(438.05, 14.87, 253.31) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 23.60561
(438.05, 14.87, 253.31) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 23.58214
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199035
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873254
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16616
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486731
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83885
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227455
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658412
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130903
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65961
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25543
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95401
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76607
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71087
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92067
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12528
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80482
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58195
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10718
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97992
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191474
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864959
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157126
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476792
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827939
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215384
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6417
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111953
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638298
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23135
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92228
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72933
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66894
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87064
(438.05, 14.87, 253.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02445
