¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(379.41, 15.55, 297.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87662
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24085
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84059
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14728
(379.39, 15.79, 295.74) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 17.45148
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.37041
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.534256
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.395232
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.493029
(379.39, 15.79, 295.74) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.23639
(379.39, 15.79, 295.74) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 21.94399
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467748
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835707
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243392
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696308
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187347
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.581654
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.72825
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26259
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18795
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30575
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85035
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15433
(379.39, 15.79, 295.74) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 16.23479
(379.39, 15.79, 295.74) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 17.58069
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.536634
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.397573
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.495396
(379.39, 15.79, 295.74) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.3292
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487684
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857694
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267916
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722579
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220831
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.583524
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.660506
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.855886
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23767
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36986
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85767
(379.39, 15.79, 295.74) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 16.06891
(379.39, 15.79, 295.74) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 16.42237
(379.39, 15.79, 295.74) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 17.8412
ì(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.30682
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.27036
(379.39, 15.79, 295.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 17.95479
(379.39, 15.79, 295.74) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.46172
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507438
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879552
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292187
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752273
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254181
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.58684
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.66389
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.744092
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28691
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43319
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86256
(379.39, 15.79, 295.74) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 14.98872
(379.39, 15.79, 295.74) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 16.11886
(379.39, 15.79, 295.74) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 18.11313
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.35253
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.31596
(379.39, 15.79, 295.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.03296
(379.39, 15.79, 295.74) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.15459
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526941
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901172
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316279
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77647
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287363
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.591609
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.668755
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39319
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33557
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49565
(379.39, 15.79, 295.74) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 14.8492
(379.39, 15.79, 295.74) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 15.11519
(379.39, 15.79, 295.74) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 15.83417
(379.39, 15.79, 295.74) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 15.99137
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.55498
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.415649
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.513656
(379.39, 15.79, 295.74) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.29204
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546262
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922581
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34008
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800331
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320431
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.597833
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.93712
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42835
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38368
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55066
(379.39, 15.79, 295.74) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 14.80646
å(379.39, 15.79, 295.74) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 14.76383
(379.39, 15.79, 295.74) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 15.64145
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.478561
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.564854
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.425377
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.523481
(379.39, 15.79, 295.74) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.44655
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565386
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943787
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363079
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823867
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353255
(379.39, 15.79, 295.74) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 9.73688
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66511
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46381
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43121
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58276
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91615
(379.39, 15.79, 295.74) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 15.00885
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.40423
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.33796
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.55972
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.47373
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.86221
(379.39, 15.79, 295.74) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.60742
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58432
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964715
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383238
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846981
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385838
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96817
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7116
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49857
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47814
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61401
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95549
(379.39, 15.79, 295.74) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 15.26517
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.42154
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.26292
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.22653
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.53349
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.91608
(379.39, 15.79, 295.74) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.77485
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602993
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985462
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403209
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869783
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416039
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00496
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74069
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53254
ã(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52309
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6445
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99348
(379.39, 15.79, 295.74) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 15.53348
(379.39, 15.79, 295.74) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 15.56457
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.3911
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.35439
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.59695
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.59462
(379.39, 15.79, 295.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 18.90649
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62143
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005942
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422911
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892196
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441452
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0414
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76863
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56579
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5624
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67403
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03007
(379.39, 15.79, 295.74) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 15.81453
(379.39, 15.79, 295.74) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 15.77217
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.52451
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.48746
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.66416
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.63014
(379.39, 15.79, 295.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 19.01045
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639697
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025869
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442399
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914172
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466303
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07766
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79613
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59824
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60089
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70274
(379.39, 15.79, 295.74) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 14.64751
(379.39, 15.79, 295.74) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 14.62807
(379.39, 15.79, 295.74) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 16.06598
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.7376
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.62594
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.09245
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.70102
(379.39, 15.79, 295.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 19.11918
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657647
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043086
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461585
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935788
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490779
å(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11363
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82303
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62991
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63837
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73051
(379.39, 15.79, 295.74) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 14.49719
(379.39, 15.79, 295.74) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 14.70382
(379.39, 15.79, 295.74) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 14.9456
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.90133
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.77003
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.22701
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.7758
(379.39, 15.79, 295.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 19.2328
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675362
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060104
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480505
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956972
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514824
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14887
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84943
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66071
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6646
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75743
(379.39, 15.79, 295.74) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 14.27106
(379.39, 15.79, 295.74) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 14.56227
(379.39, 15.79, 295.74) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 15.20963
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.07193
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 15.91993
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.36688
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.85455
(379.39, 15.79, 295.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 19.35145
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692812
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076861
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499176
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977757
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53837
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17115
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8753
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69071
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68651
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78332
(379.39, 15.79, 295.74) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 14.37663
(379.39, 15.79, 295.74) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 14.49816
(379.39, 15.79, 295.74) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 14.819
(379.39, 15.79, 295.74) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 16.99559
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.07588
(379.39, 15.79, 295.74) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.04064
(379.39, 15.79, 295.74) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.93737
(379.39, 15.79, 295.74) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 19.47525
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710013
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093374
è(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517546
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998085
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561441
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18917
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90058
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71988
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70761
(379.39, 15.79, 295.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8083
