¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93608
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73911
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11159
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47481
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8579
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25646
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80605
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58947
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90089
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.13546
ï(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.124995
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.115755
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.107734
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.100919
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.095307
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.090891
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.087669
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.085636
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.167297
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837599
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34412
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56446
(390.55, 14.74, 307.09) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.972661
(390.55, 14.74, 307.09) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.096
(390.55, 14.74, 307.09) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.22445
(390.55, 14.74, 307.09) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.35825
(390.55, 14.74, 307.09) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.59305
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6116
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97845
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36314
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74244
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13571
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70522
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43201
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54899
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.158974
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.148545
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.139347
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.13137
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.124606
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.119047
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.114691
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.111531
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.109565
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.167189
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763443
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22825
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44328
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6697
(390.55, 14.74, 307.09) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.33053
(390.55, 14.74, 307.09) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.46556
(390.55, 14.74, 307.09) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.60627
(390.55, 14.74, 307.09) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.75869
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48852
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84854
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23114
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62905
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02028
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60845
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28046
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2585
İ(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167173
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.173398
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.164245
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.156315
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.149605
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.144104
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.13981
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.136717
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.134822
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.16708
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689475
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11625
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32625
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54729
(390.55, 14.74, 307.09) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.57799
(390.55, 14.74, 307.09) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.72015
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83534
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10294
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38459
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72322
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09871
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49824
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93432
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5156
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14719
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09467
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159625
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.199577
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.190471
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.182593
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.17594
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.1705
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.166273
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.163252
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.161435
(390.55, 14.74, 307.09) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.166967
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615845
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00803
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21324
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42911
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65637
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49756
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74847
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01225
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28985
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60237
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.971
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36312
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82844
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42661
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05082
¸(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93724
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152215
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367347
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59943
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863155
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225432
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438678
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544409
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654696
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76982
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890007
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015569
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903393
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10402
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31494
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53699
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4172
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66471
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92488
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19859
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48682
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84794
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23294
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70113
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34138
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95854
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78589
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114304
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359497
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590977
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847897
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208478
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377371
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481111
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589314
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702231
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820076
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943181
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80227
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998446
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20469
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42174
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65028
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58404
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84071
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11068
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39493
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72926
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1075
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57847
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21754
»(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87031
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64047
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.8378
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.84517
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054891
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351862
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582696
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83261
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191449
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317999
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419859
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526043
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636812
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75247
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873187
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999349
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89646
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09822
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31042
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53385
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76931
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75969
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02611
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30652
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61491
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98668
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46028
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08876
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7775
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50069
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.58035
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63132
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996357
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309709
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574561
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823551
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164578
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260525
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360522
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464804
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573556
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687079
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805544
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929351
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058693
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995331
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20294
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42144
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65166
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55562
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9447
À(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22151
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51312
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87027
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34642
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96474
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64196
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36645
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.33287
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.34008
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938625
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245549
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566648
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814997
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110588
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204869
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303116
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405528
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512357
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623827
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740167
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861658
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988621
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895935
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09918
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31299
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53816
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77552
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70494
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13978
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42764
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75814
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23672
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84534
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51155
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24363
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.09497
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.10211
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881742
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182298
(390.55, 14.74, 307.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516612
