¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(372.55, 7.26, 352.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.286486
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67257
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.06462
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.01967
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.98298
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.96313
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.8728
Œ(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.85925
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.84842
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.70951
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.70949
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.71215
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785006
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012031
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258872
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528177
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823091
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636116
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018794
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443566
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917684
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450212
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05241
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73885
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52832
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44571
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10635
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69931
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.12838
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.08211
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.04363
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.02299
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.93515
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.92153
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.91065
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.7711
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.77108
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.77374
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785783
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012874
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259791
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529181
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824192
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148582
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020199
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445143
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919487
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452215
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05469
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74149
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53137
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44924
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13217
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72774
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41122
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.16009
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.12388
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.10259
ú(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.00081
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.98712
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.97618
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.19965
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.83592
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.8386
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786579
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.013739
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260731
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530209
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82532
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149826
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021689
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446775
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921315
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454279
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05705
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74417
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53445
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45285
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15936
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76309
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45024
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82207
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.21642
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.19596
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.06985
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.05609
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.04508
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.19446
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.90411
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.90679
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787393
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014622
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261693
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53126
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826474
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151095
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509675
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448485
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9232
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456378
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05947
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74691
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53763
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45656
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.188
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79997
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49099
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82904
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.40978
ú(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.39002
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.14235
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.12851
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.11744
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.27272
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.97839
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788225
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015524
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262677
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532336
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827652
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152396
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511111
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909331
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925135
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458546
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06191
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74972
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54085
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46035
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2181
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83846
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53351
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.60214
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.36706
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.34828
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.21838
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.20446
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.19332
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.35481
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.05349
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789074
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016447
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263681
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533433
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.828856
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153723
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512581
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910965
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927081
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460736
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06438
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75258
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54417
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46423
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2496
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87853
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57723
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.45962
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.42475
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.40557
ñ(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.29804
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.28403
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.27283
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.13217
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789941
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017387
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264706
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534553
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830085
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155076
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514079
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912634
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357558
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463018
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06693
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7555
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54752
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46815
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28366
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92022
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.57989
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.53255
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.49389
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.47435
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.38142
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.36732
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.35604
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790825
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018348
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265751
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535696
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831339
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156458
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515609
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914337
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359464
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465279
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06957
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75847
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55101
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47219
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32303
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95761
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6717
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.62295
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.58345
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.56287
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.46862
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.45442
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.44307
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791728
È(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019327
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266818
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536861
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832618
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157868
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517169
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916072
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361408
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861667
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07223
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76153
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55452
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4763
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35947
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99606
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04943
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.73175
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.69408
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.67281
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.55974
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.54544
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.58099
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792646
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020324
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267903
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538048
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833921
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159302
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518759
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917842
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363389
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863898
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.430082
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76462
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5581
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4805
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39585
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03614
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44526
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67696
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08856
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19462
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.65488
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.64048
(372.20, 7.25, 351.95) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.84401
(372.20, 7.25, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793582
