¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(327.46, 7.21, 327.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103017
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19972
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05081
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11819
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98336
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03622
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.392
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31113
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70467
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03323
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40137
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82021
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.028615
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.152389
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.283464
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.422467
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570098
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727141
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894477
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099555
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38565
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701276
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051171
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828612
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165078
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533522
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938581
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654716
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77448
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19079
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03895
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15736
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94426
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00782
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19323
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09311
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59759
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92272
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26252
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6461
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.033133
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.157155
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.288501
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.427797
Ñ(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575746
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733136
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900853
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094418
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380002
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695035
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04424
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795307
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12873
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493734
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880196
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649026
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76742
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18173
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02692
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1987
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90773
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98182
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00171
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88316
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49556
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81743
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15379
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50546
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.037984
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.162274
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.293911
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.433521
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581813
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739577
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907703
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094144
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374579
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689044
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45966
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762854
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093374
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455016
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819552
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185228
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76026
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17253
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01472
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19352
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87375
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95576
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76246
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68101
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3984
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7172
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05033
Ê(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39857
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.043172
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.167748
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.299694
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.439642
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588301
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746465
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.91503
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097155
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369387
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683308
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430557
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731279
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059006
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417422
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760719
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121262
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.753
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16324
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00237
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16474
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84229
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91719
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49969
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48633
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30605
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62194
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.952
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33562
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.048695
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.173577
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.305853
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.446161
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59521
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753802
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922834
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103324
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364421
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070839
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39344
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700588
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025548
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376385
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703569
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059223
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74566
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15384
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98987
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13824
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81336
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88106
Ê(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24692
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29886
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2126
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53154
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88701
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28206
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.054556
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.179762
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.312389
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.453079
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602545
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76159
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931119
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112154
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359687
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028612
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347138
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670732
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993044
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325125
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648105
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73825
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14432
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97726
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11398
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78684
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84732
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00372
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1183
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01456
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46471
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83974
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.233
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.060755
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186304
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.319304
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460398
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610304
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769831
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939887
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1215
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355178
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987259
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301836
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641763
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961476
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275311
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594252
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940593
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73072
Ó(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13467
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96449
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09486
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76284
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81594
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76964
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94444
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82404
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42331
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79682
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18846
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.067294
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.193205
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.3266
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.46812
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.618493
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778527
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949139
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131364
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662842
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946781
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257497
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598841
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930847
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226956
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54199
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883946
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7231
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12495
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95157
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07943
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74123
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77129
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66813
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77699
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64074
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30588
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75816
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14836
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.074173
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.200468
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334276
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.476248
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62711
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78768
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958879
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141749
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626488
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907151
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214101
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551161
Ş(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892202
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180005
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491289
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828983
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71543
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11514
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93854
(327.39, 7.13, 327.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06621
