¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(350.96, 7.14, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34572
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018752
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251232
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5018
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769796
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062251
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382616
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735019
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124388
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55724
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95864
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331264
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738182
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18432
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67548
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21145
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79643
(350.67, 7.09, 358.73) (348.28, 0.34, 381.89) (0.87, 0.61, 0.61) Tools 12.40286
(350.67, 7.09, 358.73) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 12.89196
(350.67, 7.09, 358.73) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 12.87082
(350.67, 7.09, 358.73) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 13.21265
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.15845
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.13626
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.11727
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.10147
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.24439
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.415965
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.600267
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79875
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012993
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244929
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496561
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764065
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056006
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375782
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727463
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11605
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547537
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905144
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281109
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683483
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12441
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60953
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14364
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.4503
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.42527
¡(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.40257
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.48403
(350.67, 7.09, 358.73) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 13.16342
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.94976
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.92812
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.90964
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.8943
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.240231
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41149
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595503
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793584
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007435
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238913
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4903
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758677
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050084
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369291
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720352
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108169
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512815
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84015
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21308
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621438
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06627
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54566
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07518
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.37756
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.35277
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.3303
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.44821
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.77367
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.74942
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.72831
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.71031
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.69541
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.236273
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40725
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590894
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788641
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002096
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233163
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484042
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753567
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044534
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363191
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713625
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100748
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460032
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78309
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143746
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545679
¥(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98666
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47245
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00686
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.38656
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.36621
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.34814
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.41399
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.58078
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.55706
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.53644
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.5189
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.50441
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.23243
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403166
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586499
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7839
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996974
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227612
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47801
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748786
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0393
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357458
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707311
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093784
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408682
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727673
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076376
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472124
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906006
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38364
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91192
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.50881
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.48815
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.4698
(350.67, 7.09, 358.73) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.45373
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.39552
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.37231
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.35216
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.33504
(350.67, 7.09, 358.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.32095
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228791
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.399229
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.582288
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779377
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992102
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222328
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472249
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744307
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034392
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352074
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701433
°(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067394
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358793
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6738
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01527
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.306094
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.279615
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.255086
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.23248
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.211778
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.237597
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.818837
(350.67, 7.09, 358.73) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 11.8758
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.4462
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.42173
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.39995
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.38085
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.3644
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225303
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.395505
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.578287
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775058
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98744
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217278
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466782
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738509
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029841
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347092
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695926
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022363
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310314
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621493
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95863
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.305901
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.279422
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.254893
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.232288
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.211585
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.235078
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.79613
(350.67, 7.09, 358.73) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 11.5428
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.09512
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.07181
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.05112
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.03303
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.01752
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.22199
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.39193
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574476
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770968
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98301
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212466
´(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461557
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732845
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025606
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342464
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690808
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978566
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263228
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570659
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903648
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265467
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.281054
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.256519
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.23391
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.213201
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.234258
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.774576
(350.67, 7.09, 358.73) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 11.48286
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.76433
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.74209
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.72239
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.70524
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.6906
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.218834
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.388546
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57083
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767043
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97877
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20791
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456623
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727439
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021728
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33818
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674639
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936028
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217464
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521304
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850309
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207591
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.284513
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.259965
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.237342
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.216624
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.235134
(350.67, 7.09, 358.73) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.754167
(350.67, 7.09, 358.73) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 11.60149
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.48012
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.46621
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.45475
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.44574
(350.67, 7.09, 358.73) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.43916
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.215848
­(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385368
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567406
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763343
(350.67, 7.09, 358.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974796
