¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(337.68, 7.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901887
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738924
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039988
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.370713
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735623
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.140221
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591243
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693855
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30244
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9948
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78945
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71052
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77887
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57755
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45884
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3797
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52515
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08802
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566529
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765149
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979676
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212044
¶(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464513
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739741
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040883
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371698
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736713
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141431
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15629
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695498
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30428
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9969
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79185
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71333
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69741
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48624
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37471
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29173
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60463
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09817
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567175
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765845
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980429
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212861
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465401
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74071
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041945
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372864
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738005
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142863
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157991
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697392
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30642
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99939
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79471
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71667
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61823
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39757
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27469
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20673
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6675
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11028
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567921
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766649
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981298
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213802
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466424
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741827
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043169
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374214
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739494
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.14452
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15999
Ñ(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699621
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30894
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00228
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79801
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72051
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56706
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31416
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17761
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32699
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59663
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12421
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568767
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767561
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982283
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21487
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467586
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743096
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044559
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375742
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.741185
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680834
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162245
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702132
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3118
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00553
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80178
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72489
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57035
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31781
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15556
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40614
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52415
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14005
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569712
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768581
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983385
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216066
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468887
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744515
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046113
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377453
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743075
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683073
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164697
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704967
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31499
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00914
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80596
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72391
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5699
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32301
Ê(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16136
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.192
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66296
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15779
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570758
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769708
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984605
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217387
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470324
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746084
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047832
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379344
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745165
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685564
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167493
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708062
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31852
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01319
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81059
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68971
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53095
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32974
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16897
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22664
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01645
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17742
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571903
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770943
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98594
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218834
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471898
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747801
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049716
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381415
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255732
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688265
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170532
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711485
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32237
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01757
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81566
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65662
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49327
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33807
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19048
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27038
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0327
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19895
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573149
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772285
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987391
È(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220408
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473609
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749671
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051762
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383668
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258375
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69122
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173813
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715194
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32658
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02239
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82122
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6246
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4568
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34787
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23034
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31618
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0504
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2224
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574493
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773735
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988958
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222107
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475458
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751688
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053973
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.386102
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261231
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694389
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177384
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719193
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33112
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02756
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82716
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59363
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42159
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35923
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27197
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36403
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06952
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24773
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575938
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775292
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990641
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223933
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477445
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753857
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05635
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873429
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264322
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697836
Ü(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181181
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723482
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33599
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03312
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83358
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56373
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38759
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3372
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33394
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44785
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09007
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27501
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577483
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776957
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992442
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225884
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479566
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756174
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058888
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876417
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267607
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70148
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185291
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728088
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34119
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03907
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84045
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59478
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43367
(337.85, 7.76, 340.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41044
