¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š(432.95, 14.55, 322.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66632
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23535
(433.61, 14.63, 320.28) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 11.56565
(433.61, 14.63, 320.28) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 11.60964
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49245
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00027
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.41764
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.38312
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.3523
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.32515
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.30164
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.28175
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.26546
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.25276
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.24362
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.23805
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.18483
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09232
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336018
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601365
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891312
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209365
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559743
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947551
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379014
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.86184
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.405663
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02267
¹(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39021
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21593
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13965
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.33025
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45708
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95756
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.23081
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.19668
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.16622
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.14816
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.14225
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.13989
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.14106
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.14577
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.15402
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.16583
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.18119
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08814
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331472
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59641
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885887
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203403
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553158
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940245
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370865
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852694
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.395326
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0109
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37348
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19664
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11454
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.25362
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.22339
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.19568
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.17046
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.14771
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.7344
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.72498
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.71922
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.71711
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.71865
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.72384
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.73268
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.74519
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.76138
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083962
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326932
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59146
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880468
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197447
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546585
´(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932955
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36273
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.843566
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.385014
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.999154
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67978
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17752
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08975
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.1803
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.19973
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.27208
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.34772
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.42673
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.35292
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.34356
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.33797
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.33615
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.33811
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.34383
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.35334
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.36663
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.38372
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079795
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322403
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.586519
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875061
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191506
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540027
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.925679
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.354618
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.83446
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.374725
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.987444
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66436
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43359
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0653
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.50658
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.58091
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.6586
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.73977
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.82449
(433.61, 14.63, 320.28) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 14.62419
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.00843
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.00305
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.00158
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.00401
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.01034
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.02057
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.03473
(433.61, 14.63, 320.28) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 20.05282
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075634
ø(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31788
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581589
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869666
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185577
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533483
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.918421
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346523
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825382
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.364469
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.975767
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64908
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41552
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04118
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.909
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 12.98907
(433.61, 14.63, 320.28) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 13.0727
(433.61, 14.63, 320.28) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 14.74113
(433.61, 14.63, 320.28) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 14.86517
(433.61, 14.63, 320.28) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 14.99425
(433.61, 14.63, 320.28) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 17.74696
(433.61, 14.63, 320.28) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 24.79696
(433.61, 14.63, 320.28) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 24.77886
(433.61, 14.63, 320.28) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 24.7656
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071483
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313371
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576673
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864283
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179662
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526955
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.911183
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338449
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.816326
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.35424
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.96386
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63393
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39765
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2656
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06002
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28742
(433.61, 14.63, 320.28) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 15.21841
(433.61, 14.63, 320.28) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 15.34857
(433.61, 14.63, 320.28) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 15.48403
(433.61, 14.63, 320.28) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 15.62498
(433.61, 14.63, 320.28) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 17.21219
(433.61, 14.63, 320.28) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 24.99421
(433.61, 14.63, 320.28) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 24.98083
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06734
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30887
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571765
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858913
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173763
Å(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520446
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903963
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330401
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807301
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.344047
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.951175
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61893
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2451
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23231
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25496
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71419
(433.61, 14.63, 320.28) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 16.85136
(433.61, 14.63, 320.28) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 16.82478
(433.61, 14.63, 320.28) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 16.80155
(433.61, 14.63, 320.28) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 16.78164
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063207
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304381
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566873
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853559
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16788
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513957
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896766
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322379
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798303
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.333883
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.938572
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60408
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36255
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22486
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20685
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35482
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67577
(433.61, 14.63, 320.28) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 16.9635
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43404
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84793
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059088
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299905
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561992
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848219
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162014
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507485
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88959
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314379
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789334
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323757
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.926053
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58937
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34531
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20486
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18178
«(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32514
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68904
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36857
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38405
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79474
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054978
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295442
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557127
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842896
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156167
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501037
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88244
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306408
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.780397
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.313668
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.913617
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5748
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32829
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18511
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15709
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29593
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65394
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29823
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32516
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.44613
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.35439
(433.61, 14.63, 320.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050883
