¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(415.64, 14.50, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237527
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.10148
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.09103
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.08274
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.09089
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.11218
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897482
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127849
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37819
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651214
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950101
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284917
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659936
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077337
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537074
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024002
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702868
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47379
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29641
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.30661
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.29995
À(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.29257
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.29035
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.29034
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.29253
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.29692
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.30352
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.31233
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.32337
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.33664
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.35216
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.36994
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.39
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.41236
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885388
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114698
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363883
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635594
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267008
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640055
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05512
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519665
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015198
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698446
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39749
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20744
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.6149
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.60859
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.60202
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.60027
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.60079
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.75092
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.17333
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.41993
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873343
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101609
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349654
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620077
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91597
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249167
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620275
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033026
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494874
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0065
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633104
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32218
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11979
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66294
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.9369
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.0839
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.28859
·(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.76327
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.60974
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.98836
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.16717
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861375
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088644
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335534
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604678
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89907
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2314
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600576
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011073
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470231
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985723
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568608
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24795
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03345
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5741
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11718
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.28368
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.20011
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.65396
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.47131
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.80743
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.92072
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849487
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075776
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321541
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589367
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882315
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213753
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580997
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98926
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445745
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951914
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504964
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17478
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94845
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48762
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02219
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.65774
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.11306
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.54658
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.33557
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.63044
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.6804
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837654
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062961
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307621
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574156
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865801
¶(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196179
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561521
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967562
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419286
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91835
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460093
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10263
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86474
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40339
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92975
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76995
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.05867
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.44109
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.20247
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.45729
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.44603
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825946
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050256
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293781
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559082
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849979
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178728
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54213
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945993
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38984
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884501
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421883
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0315
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78231
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32139
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96728
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81486
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.48847
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.33748
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.07195
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.2879
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.21743
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814296
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037615
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280065
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544136
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834233
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16134
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52292
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922044
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360642
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851041
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384119
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987594
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70115
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26204
¾(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00724
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86077
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9494
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.2357
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.94399
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.12219
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.99446
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.95449
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802725
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025096
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266455
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529269
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818564
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144094
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503771
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896166
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331676
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81793
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346793
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945234
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62773
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29789
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0481
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91361
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01832
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.45437
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.81852
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.96006
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.77695
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.88449
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.86387
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.8464
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.83204
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82079
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.81263
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.80757
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791255
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012683
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252956
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514527
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803008
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126933
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482159
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870453
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30299
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785194
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309918
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903378
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58084
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33447
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08983
Â(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97304
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94212
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65822
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.6955
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.8524
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82563
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.80203
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.78157
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.76423
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.75
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.73886
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.7308
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.72581
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779576
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000327
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23956
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499939
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787523
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109883
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459255
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845014
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274581
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752836
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27348
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862031
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5411
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33742
(414.50, 14.47, 250.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13244
