¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47779
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5651
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21424
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261082
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597667
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968576
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399252
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896355
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457956
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09733
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83168
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6837
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61974
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75075
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288794
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628169
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002335
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440044
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94232
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510153
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1625
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90504
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76712
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78108
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99462
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316556
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6587
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036104
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480833
…(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988342
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562423
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2263
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9817
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85677
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9076
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21198
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12883
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344296
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689273
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069901
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521635
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03433
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614736
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28936
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05873
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94692
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03567
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38673
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29518
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372028
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719847
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103742
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562327
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080337
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667031
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35244
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13612
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04816
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16522
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56256
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96121
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41261
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399767
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750408
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137968
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60299
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126237
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719335
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41549
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21379
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15042
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29632
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73938
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35925
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57494
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11517
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427493
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781001
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174093
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643556
†(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172173
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771587
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47849
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29178
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25311
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42892
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91708
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26147
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34519
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6812
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69655
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455197
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811552
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210164
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684071
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217961
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823814
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54141
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37001
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35615
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56295
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09545
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16418
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12222
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98911
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24074
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482857
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842077
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246079
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72447
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263685
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875981
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60421
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44847
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45946
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69849
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27942
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06736
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90576
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75316
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80482
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83455
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510461
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872561
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281885
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764743
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309305
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92806
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6669
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52716
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56306
„(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83543
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47323
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97103
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5551
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53762
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5314
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68763
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538017
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902984
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317568
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804874
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354784
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980011
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72941
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60601
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66686
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97661
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6696
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93157
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61129
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72226
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74187
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97111
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565516
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93337
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353056
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844832
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400084
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03183
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79175
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68302
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77081
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13412
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87801
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04374
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71044
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91196
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98839
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26378
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59296
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963692
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388365
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884655
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44529
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08351
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85384
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75609
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87483
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30429
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07028
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15716
‡(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80972
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10693
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24207
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56606
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617621
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993937
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423512
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924246
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49024
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13515
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91565
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83129
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00208
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48137
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25513
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2718
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90348
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30729
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50304
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641834
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024124
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458445
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963653
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535007
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18801
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98326
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92366
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13252
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66055
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44261
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38771
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98777
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51322
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77165
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665858
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054198
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493183
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002824
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579557
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24845
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06143
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0162
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26374
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83649
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63273
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50482
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07296
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64302
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689673
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083003
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527652
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042364
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628967
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30973
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13963
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10884
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39563
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01246
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82545
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6232
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15906
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713293
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10923
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56357
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08631
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67905
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37065
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21781
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20381
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52821
(346.56, 8.41, 311.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18971
