¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š (426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.193555
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427348
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0454
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75249
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57217
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51635
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61948
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85915
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4756
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44327
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47898
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31703
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238358
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483723
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750591
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041758
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360711
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710016
á(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08403
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087696
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406047
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.888306
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.434437
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05239
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76454
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58199
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52783
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62877
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87031
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50035
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62395
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48101
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70467
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240945
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486527
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753625
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045115
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364367
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712066
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08842
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.165861
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410039
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.894683
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.441644
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06049
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77674
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59202
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5377
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63837
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92808
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52563
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55983
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34539
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243535
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48936
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756697
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048448
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368062
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714174
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090714
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267461
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.41495
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901169
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.448975
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07123
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78835
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60225
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54606
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65062
÷(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93132
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53511
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55037
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2123
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8479
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246167
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492205
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759809
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051853
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37178
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716352
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093151
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377977
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.422791
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907758
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.455636
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0821
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79735
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61265
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55468
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66173
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93501
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53703
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54181
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08173
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66276
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248813
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495079
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76294
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055278
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375531
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718599
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095625
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489733
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507232
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914454
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.463844
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09311
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80653
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62326
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56357
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66519
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93914
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53947
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53407
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95367
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48277
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253262
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49795
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766065
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05869
ó(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378597
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720934
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098179
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515934
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594683
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.921253
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.473604
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10424
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81587
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63344
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57419
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66902
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94559
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54246
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52719
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82808
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30776
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257807
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50108
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769233
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062155
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380763
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723289
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10078
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521316
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693962
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928154
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.483475
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11526
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82537
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64148
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58769
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67322
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95105
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54597
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54885
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76463
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43194
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262373
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506035
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772406
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065618
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725734
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105376
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530087
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.820128
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936239
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.493457
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12371
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83503
ù(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64974
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60145
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67779
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95696
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57183
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75702
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.72048
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267002
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511044
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776266
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069125
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385271
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729589
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113297
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538886
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.944233
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979908
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503545
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13229
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84487
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65878
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60858
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68478
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96333
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57492
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59569
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77481
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.53413
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271646
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516095
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781761
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072647
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388444
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736814
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121312
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547783
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023395
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078182
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.513741
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.141
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85489
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67092
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61309
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69379
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97016
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60433
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62033
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90072
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.35529
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276298
‘(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521162
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787265
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077464
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395063
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744085
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129381
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55674
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033399
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.180021
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.524042
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14986
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86334
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68326
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61792
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70139
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97793
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63429
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64587
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02933
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.18373
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.15387
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.12747
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.10581
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.08889
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.07668
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.06917
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.06636
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281031
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52627
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792837
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083501
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40174
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75141
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137507
(425.66, 14.71, 247.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565777
