¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(423.85, 14.68, 253.66) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 12.1121
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.78101
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.75621
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.73379
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.916626
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.73592
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65216
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897707
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163522
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449613
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695913
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025352
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431877
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883617
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388422
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34011
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.83182
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.79741
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.76548
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.73601
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.70897
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.68432
… (423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.66205
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.895045
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.68337
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654148
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899869
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165871
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454732
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.452156
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.422214
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.393947
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.367326
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437546
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41588
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.76217
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.72797
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.69623
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.66694
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.64006
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.61556
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.59342
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.875482
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.63111
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656248
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902129
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168313
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457392
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.43891
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.40902
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.380802
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.354228
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.329268
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.305895
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.284087
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.26382
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.245075
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.227831
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.322582
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.54984
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.53853
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.85791
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.57912
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658427
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904479
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170868
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.458699
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.427154
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.397311
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.369137
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.342604
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.342027
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.348619
ÿ(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.35666
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.366154
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.377114
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.389549
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.403474
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.074843
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 11.49572
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.842316
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.828643
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660686
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90693
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173518
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464777
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785385
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140635
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.347692
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.356785
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.36753
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.379938
(423.84, 14.77, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.39402
(423.84, 14.77, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 8.571791
(423.84, 14.77, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 8.549667
(423.84, 14.77, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 8.529316
(423.84, 14.77, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 8.510717
(423.84, 14.77, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 8.493853
(423.84, 14.77, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.00106
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.828683
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.815029
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.803322
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.79355
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.785702
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.779773
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.775756
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.773645
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.773442
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 9.775143
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664673
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915251
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186844
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482176
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804404
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140064
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545556
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995412
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497217
(423.84, 14.77, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.750028
(423.84, 14.77, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 9.968287
(423.84, 14.77, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 9.940549
(423.84, 14.77, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 9.914892
(423.84, 14.77, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 9.891291
(423.84, 14.77, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 9.890978
ÿ(423.84, 14.77, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 9.92543
(423.84, 14.77, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 9.962068
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.00094
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.04208
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.08553
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.13135
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.17957
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.23027
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.28348
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.33928
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.39772
(423.84, 14.77, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.45888
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678412
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930118
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202985
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499763
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82361
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141059
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544964
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.74221
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.712535
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.684748
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.658821
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.634725
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.612438
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.591936
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.5732
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.55621
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.934383
(423.84, 14.77, 253.59) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 12.89728
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.844609
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.838641
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.834598
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.832473
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.832265
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.833978
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692292
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945122
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219289
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517508
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842996
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161615
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544415
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.735243
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.70559
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.677826
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.651917
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.627841
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.605572
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.78143
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.011095
ö(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.254941
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.514261
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.879967
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.86624
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.854468
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.844645
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.836753
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.830789
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.826749
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.824625
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.824418
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 10.18463
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706283
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960263
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235731
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535393
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862587
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182536
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54391
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993585
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.373729
(423.84, 14.77, 253.59) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.631561
(423.84, 14.77, 253.59) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 10.0262
(423.84, 14.77, 253.59) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 10.19851
(423.84, 14.77, 253.59) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 10.51097
(423.84, 14.77, 253.59) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 10.84536
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.5006
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.47577
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.45327
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.874015
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.860295
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 10.23637
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 10.67443
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720377
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975536
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252294
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55347
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882342
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203825
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550361
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993068
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494616
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32416
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.55594
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.5217
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.4899
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.4605
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.43348
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.4088
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.38644
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.869993
Û(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 10.22389
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734602
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990934
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26902
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571701
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902278
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225464
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573968
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99262
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494081
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29599
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.49109
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.45705
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.42543
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.39621
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.36934
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.34481
(423.84, 14.77, 253.59) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.32258
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.867894
(423.84, 14.77, 253.59) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 10.17448
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74895
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006467
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285897
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590096
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92239
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247459
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597962
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992211
(423.84, 14.77, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493629
