¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.3854
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23331
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.20935
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.18823
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.16993
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.15444
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.14173
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.1318
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.12463
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.12022
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.11857
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.861988
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.945304
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.032554
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.123921
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674882
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207721
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406196
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727848
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132917
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298925
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474385
È(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659948
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58404
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938099
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376575
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03805
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83366
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.12449
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.09798
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.0743
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.05343
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.03536
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.02007
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.00754
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.99775
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.99071
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.9864
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.98482
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.910466
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995725
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.085025
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30653
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927773
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246413
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447584
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797216
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259934
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432424
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614827
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807963
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688699
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051847
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550453
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23802
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39614
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.99411
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.96789
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.94449
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.92387
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.90602
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.89092
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87855
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86891
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86199
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85776
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85625
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.960395
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.047682
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.139088
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524607
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095692
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286046
Ä(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489982
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867715
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380466
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571726
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761597
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454648
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796688
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16943
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731394
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44666
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01962
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86881
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84287
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81973
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79934
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7817
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76679
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75458
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74508
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73826
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73412
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73267
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.011831
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.101242
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194898
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759811
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133636
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326583
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533388
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93932
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463548
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71727
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915064
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557337
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9082
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29098
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919786
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6027
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32849
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74839
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.72273
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.69983
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.67967
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.66223
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.64749
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.63544
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62606
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61935
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61531
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61391
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.064817
º(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156408
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373822
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989627
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172425
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368059
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577798
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012094
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548036
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869383
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33235
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663255
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023365
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44488
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11607
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74653
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6525
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.63269
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60729
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.58463
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.56469
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54744
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.53287
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.52096
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.51171
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.5051
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.50113
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.49979
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.119422
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.2133
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.591953
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026803
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212136
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410459
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623251
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085992
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634052
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028508
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433141
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772584
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142361
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622578
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30939
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86866
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84195
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.52154
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.49639
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.47396
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.45422
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.43716
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.42275
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.41098
¶(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.40185
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.39534
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.39144
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.39015
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175704
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.27198
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826798
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064847
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252687
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45387
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677615
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16102
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72156
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216558
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537072
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885409
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265319
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807453
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44668
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98318
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8484
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.41479
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.38988
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.36767
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.34813
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.33124
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.31699
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.30535
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.29633
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28991
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28608
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28485
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233707
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.424599
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925496
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103705
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294181
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498238
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743594
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237241
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810545
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315453
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64423
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001926
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392406
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999926
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58849
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10006
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85551
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.3123
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28762
Æ(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26562
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.24627
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.22954
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21544
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.20393
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19502
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18868
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18493
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18374
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.293509
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.640812
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962712
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143383
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336601
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543666
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810455
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314617
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901056
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350457
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754795
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122221
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523787
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16688
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73498
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21938
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.24106
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21393
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18947
