¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(444.70, 14.76, 260.49) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 12.03969
Ã(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05527
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73181
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4428
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94754
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50141
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21917
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81431
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16715
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54141
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93895
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36192
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96493
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 21.33334
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 21.27322
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 21.21757
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 21.16631
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 21.1499
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996549
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308868
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651919
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030409
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450022
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91774
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442184
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0343
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70784
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47166
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9791
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57572
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31219
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93709
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29662
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67813
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08354
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61319
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 21.27101
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986564
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297896
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639853
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017073
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435166
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90113
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423515
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01315
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68366
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45285
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01159
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66021
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40714
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06397
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43047
Û(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81951
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27647
(444.12, 14.85, 259.04) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 20.48078
(444.12, 14.85, 259.04) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 20.43079
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.385
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.34338
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.30588
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.27246
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.24309
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976477
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286857
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627675
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003581
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420189
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884388
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404681
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991779
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65926
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42473
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07135
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74632
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50405
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19506
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56881
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96579
(444.12, 14.85, 259.04) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 20.02384
(444.12, 14.85, 259.04) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 19.97142
(444.12, 14.85, 259.04) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 19.92316
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 19.87899
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 19.83888
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 19.80279
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 19.78189
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 19.78558
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965834
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275663
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61538
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989985
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405071
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867496
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385679
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970242
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63469
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39641
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14788
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83412
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6029
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33052
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71184
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14546
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 19.69617
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 19.63407
â(444.12, 14.85, 259.04) (417.74, 7.73, 231.78) (1.95, 1.40, 1.57) Tools 22.56213
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 21.60384
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 22.21937
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 22.25853
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 22.30218
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 22.35036
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953564
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264391
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602955
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976233
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389822
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850454
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366508
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948535
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60989
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36785
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16863
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88794
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70048
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47045
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78078
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57063
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 19.02941
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 19.19922
(444.12, 14.85, 259.04) (417.74, 7.73, 231.78) (1.95, 1.40, 1.57) Tools 21.80362
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 21.1849
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 21.71429
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 21.7072
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 21.70435
(444.12, 14.85, 259.04) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 21.70572
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941165
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253017
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590416
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962397
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374433
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833253
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347168
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926669
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58493
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33968
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18978
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91175
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72744
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05256
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54552
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 18.56058
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 18.5365
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 19.90611
(444.12, 14.85, 259.04) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 21.51159
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.95939
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 21.26179
Ü(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 21.28561
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 21.31365
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 21.34594
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481202
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241529
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577804
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948451
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358925
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815931
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327717
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904627
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55981
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31574
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21137
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93602
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75495
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13891
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64294
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83796
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 20.05084
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 20.02883
(444.12, 14.85, 259.04) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 21.04504
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.73751
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.79884
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.82125
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.84777
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.87843
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470996
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228755
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565081
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934376
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343287
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798495
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308109
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882437
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53451
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2915
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18672
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96079
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78304
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22221
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69203
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89973
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 20.17907
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 20.15699
(444.12, 14.85, 259.04) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 20.66816
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.65649
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.64886
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.64525
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.64567
(444.12, 14.85, 259.04) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 20.65012
Ê(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460704
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21481
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552231
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920204
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327569
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78089
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288349
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860106
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50905
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26695
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15802
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98602
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86827
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30226
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74235
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95734
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 20.16057
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 20.10832
(444.12, 14.85, 259.04) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 20.79199
(444.12, 14.85, 259.04) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 20.77924
(444.12, 14.85, 259.04) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 20.77056
(444.12, 14.85, 259.04) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 20.76593
(444.12, 14.85, 259.04) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 20.76535
(444.12, 14.85, 259.04) (415.89, 9.12, 232.34) (1.88, 1.40, 1.43) Tools 23.41168
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450325
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73627
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539327
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905912
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311707
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763204
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268478
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837641
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48342
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24212
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12902
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01169
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98252
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37897
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67897
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0164
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 19.72093
(444.12, 14.85, 259.04) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 19.67022
(444.12, 14.85, 259.04) (415.89, 7.73, 232.34) (1.88, 1.40, 1.43) Tools 23.04822
(444.12, 14.85, 259.04) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 20.95768
(444.12, 14.85, 259.04) (415.89, 9.12, 232.34) (1.88, 1.40, 1.43) Tools 22.79867
(444.12, 14.85, 259.04) (415.89, 9.12, 232.34) (1.88, 1.40, 1.43) Tools 22.82277
(444.12, 14.85, 259.04) (415.89, 9.12, 232.34) (1.88, 1.40, 1.43) Tools 22.85139
(444.12, 14.85, 259.04) (415.89, 9.12, 232.34) (1.88, 1.40, 1.43) Tools 22.88455
(444.12, 14.85, 259.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439866
