¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(326.17, 6.90, 331.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794738
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514565
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739093
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95907
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186676
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431157
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694447
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990798
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311474
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599181
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911716
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249737
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616364
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871905
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06755
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27312
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45793
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6435
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83794
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04181
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24506
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41721
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59702
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78494
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98139
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18695
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55904
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54072
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306382
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515283
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739831
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965451
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193532
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438523
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702375
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987214
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305758
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5973
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909716
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24754
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613954
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908166
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10532
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30652
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48472
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67131
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8668
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07177
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28689
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46158
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64284
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83222
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0303
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25708
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74609
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92233
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307225
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516172
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740766
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97223
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200775
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446317
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710727
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996262
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305438
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596071
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908394
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246158
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612489
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946136
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14493
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3341
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51334
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70098
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89763
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10381
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32025
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50834
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69116
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88218
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08197
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43763
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9415
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9095
…(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308229
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517229
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741941
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979352
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208395
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45451
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719574
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005774
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316263
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618595
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91149
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245549
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611815
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985849
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18637
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36351
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54382
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73263
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93049
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13799
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35577
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55766
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74208
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93481
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14837
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62612
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26186
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309435
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518529
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743329
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985591
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216437
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463104
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728813
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015784
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329309
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645458
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940305
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257782
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612048
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0106
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22136
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39472
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57619
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7662
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96537
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1743
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39353
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60952
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79561
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99015
…(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33045
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82293
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63706
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310766
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520006
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744916
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987308
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224859
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472142
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738578
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026295
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342878
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67326
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970082
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289862
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635216
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01178
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25325
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42778
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61045
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80182
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00238
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21271
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43357
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66392
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85185
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05277
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52046
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02855
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03723
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312349
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521649
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746718
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989229
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233634
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481598
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748738
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037259
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356915
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701935
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000897
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670965
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04794
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3042
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46962
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64669
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83942
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04144
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25336
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47589
‡(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7097
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91086
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23642
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71882
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24351
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72849
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31408
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523513
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748706
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991401
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242825
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491479
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759377
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048777
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371437
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731603
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032725
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357232
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707896
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08794
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37536
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54323
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71881
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90246
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09473
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29624
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52052
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75623
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97267
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42804
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92603
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46833
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9207
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315987
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525558
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750888
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993765
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252417
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501784
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770466
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060745
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386437
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750269
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065561
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392609
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746087
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12789
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44916
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61965
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79791
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98444
‡(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17976
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38441
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59899
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82421
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15456
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62807
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14259
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78591
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318101
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527811
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753345
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996385
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259047
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512471
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782011
(326.32, 6.89, 331.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073188
