¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ö(427.92, 15.05, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67698
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30642
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57092
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84958
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1435
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71021
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.9009
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.89545
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.976807
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.124699
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287977
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470278
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666747
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879045
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109117
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34892
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60608
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874724
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145318
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439594
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760747
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099945
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468287
¹(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873529
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287741
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707729
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16966
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26885
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83829
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15603
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4432
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7161
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00383
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32537
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.69386
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.68859
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.963766
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.110782
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.271567
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452663
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647739
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858506
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086856
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33157
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587174
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848687
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117089
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408927
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727261
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06549
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43054
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832015
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157165
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602052
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05354
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64546
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64082
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94779
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2738
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58772
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86956
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16695
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87996
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.48977
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.950999
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.097219
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.25548
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.435346
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629121
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838377
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065035
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311278
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568785
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823298
¹(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08961
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379022
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694692
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032055
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393908
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791725
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087328
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496232
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941314
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42802
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45178
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74856
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0635
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3983
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74041
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03179
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53561
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.29866
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.93855
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.083911
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.239673
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.418351
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610812
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818619
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043619
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28799
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550836
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798617
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062854
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350009
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663014
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999578
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358415
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752703
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019913
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296746
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832826
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30859
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27067
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55782
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86236
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18584
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52995
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89665
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20336
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.11495
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.926333
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.070937
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225327
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40168
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592868
´(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799231
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022635
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265203
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528971
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774586
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036862
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321755
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632245
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968103
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323975
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714898
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954802
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168681
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67778
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19326
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09704
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37515
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66987
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9827
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3152
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66924
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04691
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76823
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.914421
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.05825
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211791
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385331
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.575248
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780233
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002053
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242867
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501329
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75121
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01158
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294312
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602366
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937613
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290616
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678265
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891971
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102692
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472368
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08183
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58444
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20008
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48555
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78836
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45216
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81678
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20605
·(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.902795
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.045867
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.19858
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369301
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557985
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761591
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981904
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220978
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474337
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724546
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267669
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573311
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907445
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258346
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634633
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831362
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039084
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276463
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871491
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46572
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03224
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30903
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60235
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9137
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24471
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59713
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97306
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.891411
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.033761
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.185695
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.353584
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541075
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743347
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962166
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199552
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44795
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697732
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962297
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241796
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545169
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876673
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227084
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578794
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772893
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977715
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194227
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659786
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30859
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87118
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13976
´(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42421
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7259
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04635
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38733
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75068
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.880341
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021983
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173107
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33815
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524496
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725467
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9428
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178537
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422171
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671612
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934003
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216645
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51781
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846805
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19688
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525007
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716509
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918619
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132112
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458115
(427.85, 15.11, 249.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07898
