¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95133
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021187
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209215
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407191
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615777
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90027
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21503
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07494
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00229
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04693
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89507
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29818
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94487
Ü(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84057
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940652
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382078
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877332
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061829
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250757
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449675
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659209
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950951
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26825
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21697
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0422
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96557
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00545
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84623
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24208
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86061
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76585
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273241
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755494
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103473
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293373
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493302
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70393
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00232
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32228
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44921
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18819
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01011
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92959
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96482
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7984
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18717
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79027
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68941
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634255
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145964
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336967
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538025
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75272
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05417
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37691
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72321
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42375
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15998
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97867
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89433
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92502
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75155
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13341
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72795
È(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59678
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027383
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381388
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583683
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802187
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10625
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43187
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7814
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73567
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39882
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13234
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94788
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85982
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88606
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70572
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08084
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66702
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43019
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426502
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630094
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851537
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15835
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48698
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83978
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1132
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71353
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37439
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10527
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91774
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82603
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84794
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66088
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02942
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60749
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20422
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677095
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900568
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21018
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54191
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8981
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65622
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09344
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69184
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35048
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07879
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88823
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79297
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81065
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61706
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97917
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54929
»(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01637
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94906
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26156
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59645
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95614
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34341
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63209
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07409
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67061
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32709
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05287
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85937
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76065
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77419
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57419
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93004
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49243
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96665
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31215
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65026
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0135
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40469
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42941
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05517
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64985
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3042
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02753
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83116
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72905
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73857
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53233
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88207
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43694
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91945
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7031
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06994
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46512
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94189
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41334
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59465
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03667
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62954
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28183
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00276
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80359
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69817
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70377
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49145
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83528
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38276
»(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8747
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72046
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09255
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49373
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9274
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39762
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58299
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01858
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60971
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25997
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97857
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77666
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66803
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6698
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45157
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78959
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32993
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87312
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7092
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08039
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48061
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91326
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38225
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57328
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00092
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59033
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23863
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95494
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75037
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.6386
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63664
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41262
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74501
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27842
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88367
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69816
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06855
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46785
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89941
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36724
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56554
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98367
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57142
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2178
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93189
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72472
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.6099
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60432
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37469
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70158
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22821
¾(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85714
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68741
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05698
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45538
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88592
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35259
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55974
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96685
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55296
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19748
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9094
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69972
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58192
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57281
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33767
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65927
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17935
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81303
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67691
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04571
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4432
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87274
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33832
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5559
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95044
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53498
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17767
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88749
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67534
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55466
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54211
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30165
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61806
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13179
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77098
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66666
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03469
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43134
(367.03, 9.84, 320.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85993
