¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.76162
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.20512
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9258
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144383
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381008
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.44878
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.431316
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.431499
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.432937
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.442279
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.476033
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.511419
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.558486
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.638364
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.721539
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.88203
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.214434
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.77058
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.41525
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.26235
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.16522
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.14013
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.15734
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.23622
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.36074
” (433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.5641
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.89352
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.50387
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924727
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143954
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380565
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.450532
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.433631
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.433825
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.435272
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.445242
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.479037
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.514466
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.56247
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.642457
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.725747
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.888342
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.229967
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.2601
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.79842
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.59711
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.46529
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.43909
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.43958
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.52318
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.64124
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.85602
(433.05, 15.24, 247.91) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.19145
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923545
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143649
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380213
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.453555
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.437101
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.437309
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.438771
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.449277
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.483129
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.518616
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.567461
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.647586
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.731019
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.895578
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.245771
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.20568
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.19513
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.18657
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.18002
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.17546
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.17288
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.17228
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.17367
ô(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.17705
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.18241
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.18977
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.19912
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.21049
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92239
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143429
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379944
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636801
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914789
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.441954
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.443437
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.454387
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.48831
(433.05, 15.24, 247.91) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.523871
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127592
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69245
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961332
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.02347
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 10.00293
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.984423
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.967917
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.953404
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.940869
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.930299
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.921683
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.915012
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.910285
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.907491
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.906628
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.907698
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.9107
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.915636
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921337
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143243
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379806
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636584
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912346
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193044
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499043
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833809
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183788
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635821
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138446
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674176
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941991
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.897013
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.874301
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.853613
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.834923
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.818215
ë(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.803472
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.790677
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.779822
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.770893
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.763881
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.75878
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.755588
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.754297
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.754909
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.757421
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92031
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143193
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379708
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636523
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91011
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190608
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496387
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830902
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198355
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645677
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149483
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657084
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923886
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.808281
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.785776
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.765278
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.746757
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.730203
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.715594
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.702918
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.692162
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.683316
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.676371
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.671319
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.668158
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.666881
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.667489
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.669984
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919369
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143176
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379704
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636528
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908051
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188406
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493961
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828225
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20316
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65572
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16078
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641151
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.789802
÷(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.763841
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.739909
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.717984
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.698046
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.68007
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.664043
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.649947
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.637769
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.627495
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.619115
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.612624
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.608013
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.605278
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.604419
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.605429
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918441
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142233
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379791
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636609
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906222
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186385
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491776
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825842
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210567
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665956
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172255
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626428
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.757664
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.731793
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.707947
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.686099
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.666232
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.648323
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.632355
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.61831
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.606176
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.595943
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.587598
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.581133
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.576543
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.573823
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.57297
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.573982
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917561
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141274
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37997
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636822
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904558
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184584
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489795
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828629
ñ(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218102
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676358
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18397
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612843
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.75955
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.73234
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.707169
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.684011
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.662841
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.64364
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.62639
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.61107
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.597666
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.586166
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.576559
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.568836
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.562987
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.559008
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.556894
(433.05, 15.24, 247.91) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 9.556643
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916765
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140445
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380254
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637112
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903127
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182998
(433.05, 15.24, 247.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488081
