¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
»(404.71, 14.88, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56877
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7833
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34861
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95489
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60332
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27618
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00113
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652816
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856494
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078299
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320472
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579368
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861774
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16966
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495605
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854202
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247883
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.649137
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.114929
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613764
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17064
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81407
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52953
Ã(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35782
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3291
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53436
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00483
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14566
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73498
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36777
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02165
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72421
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4855
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.651106
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854651
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076703
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318924
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577683
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859933
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168242
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49405
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852489
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248873
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.650229
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.116299
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.619298
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18028
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8309
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56285
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38276
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36382
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58362
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10781
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52616
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14126
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78043
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46393
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2065
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649492
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852909
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075185
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317497
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576129
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858237
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167027
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492717
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851019
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250242
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.651739
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.117987
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.625378
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19059
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84853
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59739
»(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40632
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39951
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63413
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18135
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92614
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55233
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22152
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94241
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647972
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85127
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073747
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316191
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57471
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856686
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166015
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491607
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849798
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251987
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653665
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.119991
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.632003
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20156
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86696
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61426
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43064
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43617
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68589
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25727
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31776
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99157
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69209
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646547
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849733
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.072387
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31501
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573423
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855281
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165166
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490721
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.848821
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.25411
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656008
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122315
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639175
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21321
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8862
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6311
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45572
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47381
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73893
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3351
¹(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38353
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45462
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9506
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.645217
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8483
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071107
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31395
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572269
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854021
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163807
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490057
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84809
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256614
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658767
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.124959
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.646897
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22551
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90626
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64859
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48156
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51244
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79326
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.414
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45134
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61406
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643983
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846968
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069907
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313012
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571249
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852907
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162602
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489617
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847605
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259406
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.661944
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.127919
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.65517
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2385
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92713
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66674
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50817
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55206
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84888
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46988
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52118
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54282
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79306
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642844
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845738
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068785
Õ(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312196
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570363
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851938
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16155
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489399
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847365
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259013
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665536
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.1312
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.66399
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25215
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93956
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68556
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53556
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59269
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90956
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52741
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59311
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49238
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46841
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.641801
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844613
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067744
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311504
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56961
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851116
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160653
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489407
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847373
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258842
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66955
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.134797
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.673364
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26648
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95031
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70504
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56371
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63433
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90689
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58656
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62543
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.31299
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.28484
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.13129
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.09358
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.95256
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.98743
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.02633
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640852
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84359
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066784
ñ(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310934
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568987
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850438
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15991
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489636
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847624
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258888
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.673979
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.138714
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683291
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28149
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96153
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72519
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59265
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70283
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95654
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64737
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.90857
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.8401
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.81932
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.83528
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.22609
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.13521
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.9291
(403.99, 14.87, 311.03) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.97177
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639999
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84267
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065901
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310487
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568503
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849907
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159324
(403.99, 14.87, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490088
