¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(380.89, 14.11, 264.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30434
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17141
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86788
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6685
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24707
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7918
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38999
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06957
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20067
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36175
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94666
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63868
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44217
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057094
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365759
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70419
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083088
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510652
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987805
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523588
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12944
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81984
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61364
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18759
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72679
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31862
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00392
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12387
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23468
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86526
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5504
¹(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41516
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1935
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042781
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350029
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686945
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057858
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481376
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95505
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486682
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08754
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77186
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55826
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12508
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6633
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2489
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93913
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04815
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13197
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78674
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46523
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38895
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.28054
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028394
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334299
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669678
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038764
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45216
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922266
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449759
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04564
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72398
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50295
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0525
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60135
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1809
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87523
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96442
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00978
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69037
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38316
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3636
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.17199
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.08339
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.02238
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013995
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318552
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652327
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019648
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425738
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889488
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412867
¾(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00385
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67613
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44777
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98153
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5254
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11456
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8122
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85441
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89118
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5613
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29386
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56084
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.97157
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.89792
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.98888
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.81186
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999523
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302725
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634911
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000431
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404458
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856751
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376065
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962101
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62844
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39277
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91215
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44937
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74914
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74657
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7761
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43612
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15723
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.01407
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98755
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97072
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.95247
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.93834
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.65301
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985024
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286864
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617536
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981261
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383171
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829539
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33924
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920376
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58084
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3379
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84426
É(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37505
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95832
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66386
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64082
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66447
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31474
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03194
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.88071
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.85435
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.83764
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.8195
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.80545
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.39805
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970513
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270973
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600089
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962008
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361867
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805787
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302465
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878811
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53337
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28322
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77799
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30249
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90415
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69139
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53714
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55616
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19707
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95219
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.75305
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.72685
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.71024
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.69221
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.67825
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66833
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.50822
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955895
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255029
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582638
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942754
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340517
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782077
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274879
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837273
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48604
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22876
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71317
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23162
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96263
Æ(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71999
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46919
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45112
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1063
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87513
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63094
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.60489
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58838
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57046
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55657
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.54671
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941339
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239112
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565122
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923502
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319177
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758261
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248252
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798282
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43885
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17445
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64985
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21711
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02199
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74968
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50233
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34924
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03865
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80076
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51423
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.48834
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4719
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45409
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44028
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.56797
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.19328
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926749
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223166
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547618
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904191
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297808
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734507
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221634
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768324
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39181
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12041
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.588
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26999
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08224
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78047
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53663
Æ(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26662
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97337
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72904
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40279
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.37704
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.36069
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.34297
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.32924
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.31948
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912102
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207161
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530072
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884851
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276463
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710747
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195005
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738317
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35204
(380.75, 14.18, 264.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06658
