¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11228
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62459
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11622
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92129
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31192
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720544
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920486
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566141
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837912
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134601
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459702
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812415
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199922
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604183
€(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047839
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541725
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09472
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71797
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42561
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23449
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12541
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15178
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33209
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56956
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59543
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11948
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88429
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40004
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718039
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321428
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571669
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843941
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141217
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466991
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825503
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216047
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618786
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064069
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559803
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11501
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7409
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45172
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26105
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15609
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14917
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40691
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59657
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56858
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1243
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82027
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.828
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715659
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326642
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577325
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850083
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147954
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474395
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833636
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228831
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633689
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080588
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578254
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13571
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76431
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47842
‚(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28836
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18757
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1554
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43212
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57465
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.544
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09485
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75966
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43394
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100338
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331892
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583026
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856328
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154743
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481829
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841875
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2356
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646907
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097439
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597063
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15685
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78819
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50563
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31637
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21129
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16228
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44032
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5514
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52168
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05708
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70236
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8475
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105238
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337202
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58882
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862617
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161639
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489419
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850221
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242598
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654636
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111948
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616199
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17837
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81256
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53344
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34507
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21136
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16988
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44714
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52483
ƒ(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49797
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02126
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82392
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86312
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110222
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342587
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59467
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868987
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168583
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49706
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858681
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249737
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662588
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120764
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63211
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20032
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8374
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56176
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37447
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21222
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17818
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44164
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50031
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4704
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98573
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32111
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87366
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115273
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348026
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600585
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875452
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175665
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504846
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867225
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257152
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670767
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129884
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642308
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22026
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86271
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59066
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39705
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21396
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18715
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43705
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47777
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42418
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91607
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.851
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88288
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120337
„(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353546
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606574
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881977
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182812
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512661
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875879
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264724
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679153
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13921
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652742
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23755
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88522
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6201
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39931
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21651
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19682
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43338
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45725
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37206
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84861
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02845
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89571
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1255
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359122
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612639
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888571
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189999
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520586
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884632
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272518
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687809
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148805
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667747
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25526
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9053
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64574
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40231
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21993
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20662
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43063
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43872
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3225
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78337
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08342
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92435
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130716
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364766
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618761
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895267
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197315
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528636
‡(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893496
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280516
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696625
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158643
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685203
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27327
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92576
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66808
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41168
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22445
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20504
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42879
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40517
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27554
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03948
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14338
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99422
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135955
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370452
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624942
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901993
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20471
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536743
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902457
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288696
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7057
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168709
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702917
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29167
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94658
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68286
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42332
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23767
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20673
(365.85, 9.60, 331.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42784
