¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(421.96, 14.96, 246.52) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.07856
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418574
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795992
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215591
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683671
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207836
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.353715
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.341581
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.331293
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.322845
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.316226
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.31143
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.308455
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.307294
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.307947
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.310417
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986258
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218057
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475486
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75742
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066432
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406569
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782701
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199982
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66033
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191052
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.430248
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.418134
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.407884
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.399487
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.392934
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.38822
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.385337
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.384286
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.385065
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.387674
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980018
á(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211277
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466463
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747535
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055584
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394608
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76947
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182222
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637157
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164863
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.509871
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.497781
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.48757
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.479227
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.472746
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.468116
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.465336
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.464401
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.465312
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.468067
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973827
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20455
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457493
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737718
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044806
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38272
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756286
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164601
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616984
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138793
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.59269
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.580628
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.570462
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.562179
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.55577
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.551232
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.548559
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.547749
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.548799
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.551712
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967633
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197865
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448548
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727928
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034058
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37087
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743066
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14714
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597427
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112907
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.678825
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.666796
ï(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.656676
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.648458
(420.98, 14.92, 246.56) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.642131
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.680038
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.648007
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.618059
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.59016
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.564281
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961535
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191254
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440659
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718195
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023369
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359091
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727453
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129776
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578043
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087181
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67489
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.674427
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.663689
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.654855
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.647915
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.642865
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.639697
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.63841
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.639004
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.641476
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95549
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18468
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433523
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708504
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012739
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347373
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711986
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112557
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558807
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061628
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645833
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.758873
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.748172
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.739392
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.732524
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.727562
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.724496
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.72333
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.72406
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.726684
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.99181
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.90806
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.8284
ğ(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949471
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178167
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426439
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698872
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002161
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335712
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696589
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095469
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539723
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037454
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616975
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.846701
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.836044
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.827323
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.82053
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.81566
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.812706
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.811666
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.81254
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.815326
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.69235
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.98999
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.97702
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.40508
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.58277
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943496
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171697
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419417
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689257
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99162
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322717
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681334
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078543
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520809
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0162
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588322
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.938037
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.927427
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.918771
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.912061
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.907288
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.904451
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.903546
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.904572
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.90753
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.08056
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.03323
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.02022
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.22311
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.37705
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.99914
ñ(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937597
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165296
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412453
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68161
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981158
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309002
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666177
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061745
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502059
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995127
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559914
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.03302
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.02246
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.01387
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.00725
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.00258
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.999869
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 9.999106
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.00029
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.00343
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.00852
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.07986
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.0668
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.05689
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.05013
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.95712
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931738
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158951
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405554
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674086
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970755
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295396
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651199
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045055
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483474
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974237
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531672
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12801
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.12127
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.11276
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.10623
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.10168
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.0991
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.09849
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.09985
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.10318
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.10848
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.12991
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.1168
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.10686
(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.10007
ì(420.98, 14.92, 246.56) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.09641
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92594
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15265
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398727
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666657
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960291
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281925
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636296
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028543
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465034
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953537
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503885
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07714
(420.98, 14.92, 246.56) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.22403
