¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ(335.32, 7.48, 352.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.184296
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62123
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13838
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324259
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606905
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918092
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260986
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640837
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055011
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.528862
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.066929
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.675661
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3801
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19733
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15639
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27137
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55878
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99169
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61843
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61788
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13411
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324624
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607306
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918547
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261382
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641276
ô(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056309
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530321
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.068284
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677335
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38132
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19812
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15661
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27089
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55831
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9894
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61566
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61443
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40102
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324868
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607572
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918851
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261613
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641533
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057405
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531555
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.06938
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.678903
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38221
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19851
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15636
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26994
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55737
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98705
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61279
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61088
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39623
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324986
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607703
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918999
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261681
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64161
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058296
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53256
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.070219
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.680137
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38275
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19849
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15563
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26851
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55594
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98463
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60986
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60722
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39129
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324984
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6077
ğ(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91894
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261584
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641502
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058987
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533339
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.070801
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681037
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38295
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19809
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15444
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26662
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55405
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98215
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60683
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60347
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38621
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324859
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607563
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918705
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261325
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641213
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059478
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533888
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.071123
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681601
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38281
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19728
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15277
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26425
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55168
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9796
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60373
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59962
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38104
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32461
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60729
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918323
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2609
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64074
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059763
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.534211
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.071188
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681828
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38232
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19608
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15063
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26141
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54885
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97698
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60055
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59567
û(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37573
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324239
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606883
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917791
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260314
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64009
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059844
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.534303
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.070994
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681723
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3815
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19448
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14802
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2581
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54554
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9743
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59728
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71709
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37023
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323746
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606343
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917115
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.259563
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.639255
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059726
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.534169
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.070543
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681167
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38034
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19248
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14495
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25433
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54176
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97155
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59395
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71272
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36465
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323131
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605667
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916287
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258648
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638237
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059403
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533805
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.069832
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.679864
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37884
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19008
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1414
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25009
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53751
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96874
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59053
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70822
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35892
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32239
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604856
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915314
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257572
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63704
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058876
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533214
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.068865
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.678267
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.377
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18729
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13739
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24539
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53279
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96587
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59733
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70362
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35309
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321531
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603912
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914195
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256334
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635662
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058147
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532393
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098712
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.779039
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51506
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33767
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30645
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5111
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45827
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87996
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59356
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69897
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34709
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320549
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602836
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91293
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.259325
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167032
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618929
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12566
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697662
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34833
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10804
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96012
€(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97443
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12506
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45565
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87678
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58972
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69415
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34099
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319445
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655851
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393947
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759427
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164601
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616215
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122608
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694201
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34955
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11267
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95842
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96812
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12294
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45291
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87354
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58577
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68928
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33478
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759274
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060713
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391826
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757091
(335.38, 7.47, 352.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161994
