¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(338.98, 7.60, 339.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236845
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75642
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53868
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43424
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14929
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04275
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1251
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53328
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 14.79187
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 14.41891
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 14.28205
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 14.3061
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 14.33301
æ(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 14.3851
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 14.44098
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 14.51339
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.409184
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602379
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811059
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037109
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282732
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550521
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843549
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165482
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520735
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450291
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91923
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445208
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0392
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71517
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49111
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39083
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13365
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93682
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98471
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45182
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81219
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 15.68793
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 15.14265
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 15.17013
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 15.20067
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 15.25261
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 15.33611
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 16.2055
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39864
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591012
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798772
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023787
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268244
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534708
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826224
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146421
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007186
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425282
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891308
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413811
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00365
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67455
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44433
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33633
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11927
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92058
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87787
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37244
ğ(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70551
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 16.86674
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 16.70814
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 16.7357
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 16.76663
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 16.86908
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 17.01309
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 17.08887
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388233
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579796
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786652
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010651
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253959
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519121
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80915
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12764
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985041
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400682
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863825
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382915
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968694
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63467
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39836
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28283
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10611
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90575
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73726
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29503
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52266
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84057
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 17.84705
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 17.8791
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 17.91477
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 17.95408
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 18.07554
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 18.24447
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377967
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568732
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774697
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997695
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239873
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503753
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792322
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109135
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963198
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376456
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836738
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352519
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934286
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59543
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35322
Ü(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2303
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0942
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89232
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66314
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21963
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48652
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91272
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 19.26126
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 19.37125
(338.97, 7.61, 339.27) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 19.53641
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36784
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557821
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76291
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984922
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22599
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48861
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775743
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570769
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941698
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352626
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81015
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322615
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900443
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55685
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30885
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17873
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08351
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84231
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5915
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9473
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46248
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95931
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.357854
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547064
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751288
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972332
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212309
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47369
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759411
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551603
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920555
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329126
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783928
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293217
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867215
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51898
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26528
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12809
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07405
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78009
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52229
Î(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62035
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.438
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9585
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.348009
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.536459
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739835
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959928
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19883
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458994
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743329
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532738
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899732
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306009
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758175
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26429
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834515
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48175
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22248
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07842
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05742
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71999
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45547
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30721
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42149
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93864
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338307
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52601
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728551
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947708
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185554
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444524
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182769
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514163
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879253
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283304
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732839
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23586
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802404
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44515
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1805
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02968
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92789
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65076
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39094
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20527
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44819
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9033
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.328746
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.515715
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717436
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935672
ã(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172481
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430277
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166127
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495879
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859097
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260955
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707905
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207925
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770839
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40926
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13924
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98186
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80011
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53226
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30473
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13576
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47464
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86982
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.319329
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505575
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706491
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923822
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159613
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850437
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149757
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477892
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839263
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238962
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683408
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180454
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739838
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.374
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0988
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93498
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67597
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41721
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17607
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02901
(338.97, 7.61, 339.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50094
