¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(352.80, 7.10, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73996
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76322
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141115
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566305
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046996
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.5947
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224333
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.955604
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8151
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76856
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16969
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75032
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77412
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026183
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296847
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336125
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416037
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75387
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13154
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555514
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034748
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.580677
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.208131
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936677
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7927
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74119
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12242
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69565
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81143
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76663
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017808
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290089
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357158
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411197
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745719
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121798
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.544536
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.022287
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.566422
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.19166
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91744
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76995
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78531
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0748
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64083
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78971
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7285
¢(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009338
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283167
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379874
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413842
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74817
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121279
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539617
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01183
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.551933
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.174929
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897905
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74685
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75758
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02682
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59523
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77175
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69067
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000826
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276078
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403991
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433044
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750466
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123846
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542504
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015105
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.552668
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169436
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.88415
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72341
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72945
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97854
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55177
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75118
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65464
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992854
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268877
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42953
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453287
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752604
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126236
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545197
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018154
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.556149
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173453
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.888832
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7275
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71812
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92995
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50778
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71814
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59645
Ÿ(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986126
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261469
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45652
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47459
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754584
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12845
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547687
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020979
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.559379
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177178
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.893172
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73262
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69474
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88307
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46328
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63534
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51972
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97928
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253939
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484991
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496968
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756406
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130489
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549982
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.02358
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.562351
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.180604
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897166
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73284
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67112
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84687
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41824
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55079
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44526
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75121
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972312
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246281
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514972
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520435
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758071
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13235
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552077
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025953
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.565065
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.183734
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.900816
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71272
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64726
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8102
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3727
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46457
©(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37305
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6857
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965222
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23846
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539326
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545011
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759574
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134031
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553969
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0281
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.567516
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186563
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.901415
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69239
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62317
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77315
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32668
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37678
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30309
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6223
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957995
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23056
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530549
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570709
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760918
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135536
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555663
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030019
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569709
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189094
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883872
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67188
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59887
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73568
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28019
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28743
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23531
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56104
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950633
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222457
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521651
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597552
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762102
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136858
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557153
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.031708
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.571639
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.190591
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.86616
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65117
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57435
´(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69785
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23331
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19662
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16972
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50184
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943161
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214227
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52937
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625561
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763124
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.138003
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55844
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033168
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.573309
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.175133
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848296
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63029
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54964
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65965
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18598
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10449
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11395
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49806
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946199
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234271
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55296
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662869
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763986
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.138967
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559525
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034398
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574717
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.15954
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.830278
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60925
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52473
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62113
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13826
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03946
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12415
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50978
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965349
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255426
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576474
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702545
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764688
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13975
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.560407
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035397
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.562309
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.143815
®(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.812113
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58803
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49963
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58226
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09017
(351.85, 7.14, 357.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97842
