¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(347.20, 8.53, 312.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989407
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750752
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124348
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532465
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97963
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475211
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03072
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65769
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28213
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97633
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7802
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52993
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4686
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53181
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74179
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83586
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93419
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03692
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14414
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25597
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3726
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49414
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62075
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76851
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96243
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16429
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37437
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083676
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391522
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728887
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100193
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510746
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953172
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445642
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997497
ˆ(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62003
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25865
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94979
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76284
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50065
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43657
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39855
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49029
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58092
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67567
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77466
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87809
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98598
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09851
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21582
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33805
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46538
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59796
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76146
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96186
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065485
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371635
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707039
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076105
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484013
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926762
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416126
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964296
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58249
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23539
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93652
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74609
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47202
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40482
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11694
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21061
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30841
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41242
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52118
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62352
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7277
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8364
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94972
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06783
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19091
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31904
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45249
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59138
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047306
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351722
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685205
…(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051995
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457305
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900383
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386679
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931206
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54502
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21233
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92651
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73007
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44407
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37336
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84804
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9378
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03163
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12959
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23182
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34044
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45381
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57192
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69493
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80941
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92844
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05245
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18155
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31602
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02913
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331836
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663367
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027927
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430633
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874079
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357309
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898212
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50769
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18953
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9165
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71465
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42218
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34216
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59107
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67724
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7673
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86142
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95966
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06219
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16909
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28246
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40073
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5239
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65212
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78561
ˆ(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92248
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05268
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010921
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311934
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641543
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003878
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404016
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847843
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328009
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865324
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47053
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15181
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90649
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69983
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40569
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2663
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34536
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42814
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51472
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60522
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69969
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79835
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90124
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00851
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12034
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23868
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36219
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49069
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62447
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76367
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992751
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292057
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61973
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979857
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377396
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818487
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298784
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832564
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43347
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06867
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89644
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68569
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38988
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03431
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11029
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18986
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27316
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36024
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45123
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54626
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64539
„(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74878
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85655
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96886
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08585
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20949
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33847
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47269
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974593
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272231
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597959
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955894
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35088
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788939
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26967
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799885
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39655
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9872
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88645
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6722
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3748
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87025
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89715
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96182
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04201
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12592
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21362
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30522
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40082
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50055
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60457
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71298
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82588
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94349
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06595
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19521
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956444
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252437
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576227
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931941
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32439
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759511
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240669
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767326
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35981
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90741
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87641
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65932
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36041
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84413
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87084
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90041
‡(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93283
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96812
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00634
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0746
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16692
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26323
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36368
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46839
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57751
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69118
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80953
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93276
(347.39, 8.57, 312.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938329
