¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(338.19, 7.65, 336.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976331
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830344
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13317
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465596
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832148
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238235
¿(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690518
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173283
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493944
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839883
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21399
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61983
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.589685
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.570322
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.552893
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.597868
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.584177
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.572389
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.562492
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.944687
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.938294
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.994706
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.0231
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.01266
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.00419
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.997677
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071566
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306179
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560934
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838579
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142169
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47549
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843119
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250408
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704075
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145354
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458822
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798432
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1692
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.545343
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.524165
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.50493
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.487618
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.472214
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.518683
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.506973
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.497141
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.876722
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.870369
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.20911
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.31233
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.30131
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.29231
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.28534
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07802
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313132
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568527
Â(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846828
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15124
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48546
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854121
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262633
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717769
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143287
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456566
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794068
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.505396
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.482406
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.461364
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.442254
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.425055
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.409749
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.396321
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.444274
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.434505
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.81158
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.805266
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.43441
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.62089
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.60923
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.59966
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.59216
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084486
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320175
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576198
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855184
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160389
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495543
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86525
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275002
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731578
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141944
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455128
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792555
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.444963
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.422116
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.401206
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.382215
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.365122
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.349912
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.363949
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.384212
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.374501
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.749176
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.742901
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.868004
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.93833
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.92812
¸(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.92006
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091029
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327251
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583867
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86359
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169591
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505687
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876422
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287438
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736573
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141415
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454566
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791927
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.387111
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.364401
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.343618
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.324742
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.307751
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.292631
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.338212
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.326717
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.317063
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.689441
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.6832
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097591
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334395
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591624
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872081
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178852
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515895
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887732
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300002
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736887
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141666
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45485
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792214
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1566
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.309195
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.288531
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.269763
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.252871
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.296419
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.283147
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.271718
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.26212
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.632298
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.677621
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.55069
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.54801
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.54739
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.54882
¨(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104206
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341551
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599417
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880575
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188203
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526175
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899127
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312617
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737458
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142731
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455951
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793386
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15788
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6539
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.460765
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.430161
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.455022
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.516359
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.441861
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.370334
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.301682
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.577682
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.884662
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110876
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348781
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607304
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889163
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197653
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53653
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910553
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325343
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738228
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14452
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4579
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795534
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16786
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70414
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.87801
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.883939
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.58443
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.568852
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.555187
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.543419
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.533536
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.525528
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.03698
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117577
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356031
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615206
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897822
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207116
¨(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546967
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922109
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327696
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739225
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147122
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460696
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79851
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2142
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75566
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.82121
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.79933
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.955281
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.530095
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.505287
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.493579
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.483746
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.475777
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.33016
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124308
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36336
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623181
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906492
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216626
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557459
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933706
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328829
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740451
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150511
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464343
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802434
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26163
(338.33, 7.63, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80838
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.06253
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.74532
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.50574
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.03423
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.869261
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.843972
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.820722
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.799488
(338.33, 7.63, 336.60) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.57014
(338.47, 7.64, 336.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946775
(338.47, 7.64, 336.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121892
(338.47, 7.64, 336.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303617
(338.47, 7.64, 336.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497725
