¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(430.97, 15.04, 246.40) (443.85, 9.07, 271.37) (3.57, 2.98, 8.36) Truck 9.947302
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884691
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257164
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668369
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124529
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62107
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08563
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55323
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06849
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63068
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16435
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75189
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09925
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3532
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61985
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89371
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09356
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30201
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5196
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74684
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98431
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23252
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49217
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76398
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.552
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946662
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23061
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539723
¶(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878076
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249874
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660289
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115567
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614281
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03928
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50228
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01232
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5768
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12527
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7007
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93642
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18368
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44321
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71594
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00274
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20854
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42317
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64733
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88146
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12618
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38221
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6501
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939877
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225032
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533674
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871427
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24256
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652204
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106571
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575582
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99378
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45237
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95727
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51582
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08734
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54974
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77949
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02037
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27318
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5387
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81776
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11141
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33059
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55171
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78275
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0242
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27665
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90945
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933054
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219512
¹(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527603
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864756
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235243
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644094
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09753
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565235
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966328
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40474
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90329
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45602
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05056
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40412
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62822
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86307
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10941
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36806
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63984
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92566
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22654
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46001
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68805
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92634
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26719
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24903
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926174
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213913
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521493
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858089
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227873
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63595
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088491
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553356
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968933
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40753
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88872
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4189
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00579
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26369
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48233
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71144
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95168
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20382
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46863
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74702
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03998
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34852
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59722
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8325
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58255
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60671
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919277
·(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207312
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515392
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851386
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220499
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627799
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074835
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53038
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972006
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4109
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8924
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42295
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93199
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14364
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35713
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57899
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81155
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0554
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31138
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5803
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86308
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16105
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47771
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97389
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91414
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98393
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912316
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199704
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50927
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844698
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213114
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619635
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054274
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507657
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975575
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41482
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89671
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42773
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81426
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02142
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23841
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45843
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68627
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92513
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17579
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43903
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71578
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00686
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31349
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90092
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03647
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905374
´(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19211
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503139
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837947
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205694
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611435
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033941
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485151
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979681
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41926
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90163
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43312
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70057
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90341
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11583
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33843
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56542
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79953
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0451
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30293
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57382
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8588
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1588
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75111
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74599
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.023
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898347
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184507
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496925
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831252
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198321
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603279
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013828
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462896
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961071
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42429
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90713
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40068
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59068
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78943
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99752
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21548
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44399
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67837
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9191
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17177
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43717
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71622
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0222
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65488
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4686
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69919
³(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891332
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17683
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488532
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824487
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19091
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58897
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993948
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440899
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936619
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42985
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91323
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29825
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48453
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67936
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8833
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0968
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32067
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55542
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79759
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04534
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30547
