¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(400.22, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.399172
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.009843
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.98427
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.960405
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.938228
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.917712
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.898838
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.881587
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.865941
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.851884
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.839404
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.931001
(400.64, 14.15, 244.19) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.716514
(400.64, 14.15, 244.19) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.22728
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014242
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245045
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491066
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75864
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050651
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370556
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718424
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093556
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.073641
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.046203
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.020509
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.996532
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.974249
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.953636
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.934672
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.917337
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.901617
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.887492
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.87495
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.922089
(400.64, 14.15, 244.19) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.47046
(400.64, 14.15, 244.19) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.2094
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.5437
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012577
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240662
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486305
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753442
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045019
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364334
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711165
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085558
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.112055
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.084482
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.058661
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.034566
ı(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.012171
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.991456
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.972396
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.954974
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.939174
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.924977
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.912372
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.91338
(400.64, 14.15, 244.19) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.83693
(400.64, 14.15, 244.19) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.83211
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.42299
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010075
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236331
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481621
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748357
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039443
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35825
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704071
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077709
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.152437
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.124721
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.098766
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.074547
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.052035
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.031211
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.012053
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.994539
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.978654
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.964383
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.951711
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.940622
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.258761
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.32084
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.30709
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006157
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23209
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477019
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74334
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033935
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352218
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697131
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070029
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.194832
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.166965
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.14087
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.11652
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.093885
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.072948
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.053684
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.036074
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.020103
û(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.005751
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.993007
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.981857
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.247359
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.2095
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.19587
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002306
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227937
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47249
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738401
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02856
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346293
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690319
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066256
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.239287
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.211265
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.185022
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.160533
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.137772
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.116714
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.097341
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.079631
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.063567
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.049132
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.036313
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.025097
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.236242
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.10268
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.08918
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998526
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223839
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468047
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733537
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023261
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340511
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683684
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062958
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488036
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.257669
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.231272
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.206638
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.183742
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.16256
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.143071
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.125255
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.109094
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.094572
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.081676
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.07039
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.22541
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.00027
õ(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.98688
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994759
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219773
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463645
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728802
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018063
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334774
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677206
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059812
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484517
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.306233
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.279675
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.254889
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.231852
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.210539
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.190929
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.173002
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.156741
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.142128
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.129148
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.117792
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.35197
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.33902
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.32909
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991113
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215817
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45938
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72411
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012937
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329172
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674284
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056763
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481146
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.357014
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.330286
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.305342
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.282158
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.260709
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.240973
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.222929
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.206562
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.191853
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.178789
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.167355
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.83266
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.81933
(400.64, 14.15, 244.19) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.80909
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987511
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211949
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455136
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719518
ì(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007907
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323676
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670768
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053862
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477921
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.410072
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.383168
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.358059
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.33472
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.313128
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.293259
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.275095
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.258616
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.243808
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.230654
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.219141
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69355
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.41505
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.3941
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.37792
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.36652
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.35987
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.35798
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.36083
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983977
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208135
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450993
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715023
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002979
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318282
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664845
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047504
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472099
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.465471
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.438382
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.4131
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.389601
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.367858
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.347852
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.329561
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.312968
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.298054
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.284806
(400.64, 14.15, 244.19) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.273211
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66858
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980537
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204374
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446925
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710597
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998175
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312958
¸(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658977
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041029
(400.64, 14.15, 244.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464945
