¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(377.94, 16.07, 285.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50704
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629142
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926229
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2504
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607101
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004195
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438941
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920259
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.459352
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07076
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76858
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29503
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23933
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.23948
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.13874
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.11649
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.09851
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.0833
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.07072
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.660135
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802452
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.953691
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.111522
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.280805
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.464661
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667316
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886775
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117384
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367094
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639408
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937468
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262175
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620099
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019547
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453313
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936348
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.476854
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09063
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79104
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32682
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26804
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.20107
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.11039
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.08593
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.06491
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.04653
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.03091
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.665731
Î(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.808425
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.95922
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.117435
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.287145
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.473038
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676363
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.895978
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126433
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37693
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650136
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948894
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274518
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633759
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034925
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.468473
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952883
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495358
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11164
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81482
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35538
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29866
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.2949
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.17598
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.14722
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.12226
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.10016
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.08082
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.671525
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.814609
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.964993
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.123611
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.293765
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.481704
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.685722
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904689
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135872
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387191
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661331
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960642
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287429
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648842
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049257
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484429
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.969646
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.514873
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13381
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83992
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65367
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33122
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45058
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82378
Å(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48732
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.40199
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.34742
(377.88, 16.21, 287.16) (389.47, 8.46, 312.38) (0.81, 2.16, 0.81) Human 13.30643
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.677517
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.821006
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.971011
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.130049
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.301132
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.490661
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695396
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913762
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145703
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.397879
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672992
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972909
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300912
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664559
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064306
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501187
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.98731
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.535405
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15681
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86637
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67973
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36576
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48419
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86413
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52269
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48017
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06976
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.683708
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.827614
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.977274
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13675
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.309716
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499908
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705385
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923195
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155926
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408996
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685123
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985699
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314972
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680911
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080078
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.51875
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.006166
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.556966
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18097
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89417
Å(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70734
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40229
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52257
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90723
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56129
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52792
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15392
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.690096
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.83441
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.983783
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.143714
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.31857
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509447
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715691
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932992
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166546
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420545
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697729
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999012
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329608
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697908
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096573
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.536861
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.026196
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.579561
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20641
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92334
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73652
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44081
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56787
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95306
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60314
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59095
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20314
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.696684
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.840736
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.990538
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.150943
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327695
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.519279
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726315
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943153
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177562
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432528
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71081
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012852
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345539
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715552
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.113801
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.555081
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.047149
»(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.603206
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23304
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95389
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76729
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48136
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61557
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00169
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64833
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66498
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2351
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.703472
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.847293
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.99754
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.158677
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.337091
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529406
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736698
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953681
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188978
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444947
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72396
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027224
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36208
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732442
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.131766
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57413
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.069032
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.627712
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26088
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98403
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79967
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74163
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66572
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05317
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69683
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7434
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27203
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.710459
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.85408
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.00479
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.167669
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.34676
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539827
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746776
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964577
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200794
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457803
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737568
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04213
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379209
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749317
½(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150473
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594007
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.09185
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.653152
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28994
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01464
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83367
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77856
(377.88, 16.21, 287.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71836
