¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696327
(381.11, 14.02, 263.37) (386.41, 8.71, 298.30) (0.81, 2.16, 0.81) Human 19.73038
(381.11, 14.02, 263.37) (386.41, 8.71, 298.30) (0.81, 2.16, 0.81) Human 19.69725
(381.11, 14.02, 263.37) (386.41, 8.71, 298.30) (0.81, 2.16, 0.81) Human 19.66834
(381.11, 14.02, 263.37) (386.41, 8.71, 298.30) (0.81, 2.16, 0.81) Human 19.64358
(381.11, 14.02, 263.37) (386.41, 8.71, 298.30) (0.81, 2.16, 0.81) Human 19.62293
(381.11, 14.02, 263.37) (386.41, 8.71, 298.30) (0.81, 2.16, 0.81) Human 19.65771
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092939
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460076
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872784
œ(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346407
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882506
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20234
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04092
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01154
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23147
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84841
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05902
(381.11, 14.02, 263.37) (386.41, 8.71, 298.30) (0.81, 2.16, 0.81) Human 19.72467
(381.11, 14.02, 263.37) (386.41, 8.71, 298.30) (0.81, 2.16, 0.81) Human 19.6982
(381.11, 14.02, 263.37) (386.41, 8.71, 298.30) (0.81, 2.16, 0.81) Human 19.67585
(381.11, 14.02, 263.37) (386.41, 8.71, 298.30) (0.81, 2.16, 0.81) Human 19.6577
(381.11, 14.02, 263.37) (386.41, 8.71, 298.30) (0.81, 2.16, 0.81) Human 19.64367
(381.11, 14.02, 263.37) (386.41, 8.71, 298.30) (0.81, 2.16, 0.81) Human 19.68337
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083074
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449188
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859483
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.331392
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865428
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17367
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99664
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95902
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15874
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71575
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88356
(381.11, 14.02, 263.37) (386.41, 8.71, 298.30) (0.81, 2.16, 0.81) Human 20.07352
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072898
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437879
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84575
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.315891
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847802
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14902
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95162
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90558
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08492
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58243
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70785
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.93874
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.86681
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.81427
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.81866
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062415
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426228
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831591
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299914
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.82964
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12378
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90587
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85135
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01009
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47626
¤(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53205
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.68903
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.64985
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.61801
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.59082
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.56824
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.56813
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05163
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414247
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817015
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283468
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450157
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09786
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86435
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79628
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93433
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38224
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35626
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.71807
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.68589
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.66353
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.64596
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.63317
(381.11, 14.02, 263.37) (388.24, 8.66, 299.60) (0.81, 2.16, 0.81) Human 21.64223
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040549
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401936
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803015
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.266567
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42701
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07135
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82867
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74049
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85773
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28727
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18073
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8972
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029176
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389303
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789911
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.249215
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403379
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04426
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79222
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69268
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78029
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1914
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03776
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67204
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017517
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376356
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775469
’(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231425
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379184
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01659
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75505
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64889
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70937
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09479
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8956
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44727
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005576
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363099
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760668
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797995
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35453
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988361
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71718
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60435
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65429
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99739
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75285
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59864
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993361
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349537
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745534
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775846
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329378
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959567
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68326
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.559
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6002
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90135
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60977
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16593
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980874
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33568
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730071
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753273
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303814
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930222
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64939
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51292
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5453
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82358
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46638
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89395
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968122
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.321531
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259866
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730261
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277731
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900401
¥(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61497
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46618
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48965
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74487
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34642
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62992
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955113
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307097
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24192
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708865
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251154
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870109
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57995
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41872
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43314
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66528
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21619
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40311
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79576
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941848
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292385
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223642
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688369
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224234
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839254
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54446
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37065
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37595
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58492
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05205
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26651
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53674
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928336
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277401
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204992
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66753
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196874
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808002
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50844
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32194
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3181
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50933
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89078
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13209
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38019
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914583
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773862
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186121
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646315
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169092
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776335
ª(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4719
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27639
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25961
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43877
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73241
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97816
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22636
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900594
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756644
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16694
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624824
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140923
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744196
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43486
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2333
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2005
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36757
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57687
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79487
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07522
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62546
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886373
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73916
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147467
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603022
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114409
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711617
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39741
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18977
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14081
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2957
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45117
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61515
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92757
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46822
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871929
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721388
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127685
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580885
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089508
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678638
(381.11, 14.02, 263.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35948
