¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(416.55, 14.69, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84854
í(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 19.07158
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 19.29322
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 19.74107
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232313
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501174
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802598
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125507
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489973
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899083
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.354082
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.891047
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.497089
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1908
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00882
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98236
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10084
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66012
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62289
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.63853
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.73405
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.96764
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 19.47198
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229554
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497472
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798796
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121317
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.483975
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892767
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34699
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.880971
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481668
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17635
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98867
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82771
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05726
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59522
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56086
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.31585
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.41156
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.65602
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 19.21253
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226723
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493643
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794908
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11703
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477798
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886297
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339728
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870657
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.468556
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16161
ÿ(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96813
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7942
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0169
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53194
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49822
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.01125
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.12004
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.3765
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.96228
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223821
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490278
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790932
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112649
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471447
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879675
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332294
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860111
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.456496
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14657
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94721
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76025
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97611
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48604
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43494
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.71979
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.84181
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.11148
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.72084
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220851
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487031
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786871
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108176
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464924
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872904
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.324693
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.849332
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.444178
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13124
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92592
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.726
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93488
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44113
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37111
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.61988
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.59297
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.85673
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.49802
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217811
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483709
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782728
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103609
÷(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.458229
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865984
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316926
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.838327
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.431602
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11563
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68293
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69137
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90102
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40919
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30675
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25012
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 19.45577
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.77987
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.46005
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214702
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480312
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7785
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09895
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45273
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.858918
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308997
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8271
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.418773
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09975
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65666
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65637
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87447
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37649
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23277
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12016
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 19.13285
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.60716
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211528
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476841
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77419
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094203
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447474
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.85171
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.300909
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.815655
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.405696
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08359
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63506
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62103
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84727
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34299
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12615
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.97658
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.80447
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.22681
‹(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208285
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473299
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769801
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089369
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442123
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.844361
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.292664
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.803993
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.392378
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78314
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61314
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59642
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81943
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30874
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04293
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.69365
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.48977
(418.08, 14.76, 245.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.46429
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 21.52535
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 21.50104
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 21.46031
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 21.4342
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204978
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469687
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764837
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084445
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436675
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836873
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284262
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792123
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.378823
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7641
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59097
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57288
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79098
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27378
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97271
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7494
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39447
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 21.15145
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 21.48627
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 21.59143
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 21.54269
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 21.3401
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.44036
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201604
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466001
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759564
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079436
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431133
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829247
–(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.275708
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.777979
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.365035
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74478
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56849
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54881
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76198
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22534
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90266
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76425
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54025
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.2461
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.05315
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 19.98704
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.01787
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.15644
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.48614
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198169
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462247
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754168
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074344
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425497
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821489
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267007
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.768154
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01536
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7252
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54572
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52427
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73236
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17153
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83288
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76332
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68819
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.3503
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.14998
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.07966
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.1078
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.24451
(418.08, 14.76, 245.51) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.5633
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194669
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458424
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748649
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069169
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41977
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813597
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258157
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758162
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998137
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70538
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52273
¦(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49921
(418.08, 14.76, 245.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70219
