¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦ (342.92, 7.76, 311.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46633
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.495558
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14664
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87874
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68203
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39493
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31061
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35795
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23574
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36998
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56664
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77538
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99053
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23369
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65566
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.42026
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.92182
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.488881
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13947
æ(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86424
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66383
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56404
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35306
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27686
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31874
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43723
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29603
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49552
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69502
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88583
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11687
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49252
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.414391
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.915198
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.481354
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13131
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84881
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64464
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53713
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31117
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24263
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2792
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38431
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56611
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40522
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61627
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78381
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01756
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33362
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.407862
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.907831
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.472984
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12214
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83244
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62448
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50927
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26927
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2081
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23934
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3316
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50086
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31515
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53911
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69211
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92104
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21553
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.400678
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.899727
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.463776
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11199
Ã(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81515
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60336
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47904
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22737
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17329
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19918
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2791
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43644
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60301
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44024
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60818
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82713
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10625
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.392841
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.890891
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.453735
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09921
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79696
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58129
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44189
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18549
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13822
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15719
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22681
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37285
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53046
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.73232
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52026
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73559
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9851
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.384361
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.881327
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442904
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08259
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77788
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5583
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40474
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14362
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10289
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11431
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17476
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31011
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4589
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65247
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41849
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64345
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85435
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.375238
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.871041
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.431505
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06519
¤(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75791
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53217
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36761
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10179
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06732
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07125
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12294
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24819
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38875
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57414
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.7802
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5404
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72737
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.365486
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.860043
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.419277
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04704
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73709
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50431
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33051
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07035
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03153
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02805
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07138
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18711
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32153
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49734
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.69442
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.87976
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60802
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.355102
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.84834
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.406223
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02813
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71541
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47573
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29344
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04174
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99551
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9847
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02006
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12686
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25518
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42205
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.6109
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.78928
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97856
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.344099
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.835938
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.392356
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0085
•(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69289
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44645
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2564
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01255
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95929
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94122
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96901
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.06745
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1897
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34824
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52963
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.70316
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.88541
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.36904
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.332483
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.822849
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.377686
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.988138
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66916
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41649
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21942
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98277
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92287
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89763
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91824
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00886
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12509
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27592
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.45057
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.61936
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.79527
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.26388
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.320264
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.809081
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.362223
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967072
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64467
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38585
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1825
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95243
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88627
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85394
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86773
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9511
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.06134
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20506
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37369
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53782
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.70808
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.16169
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.307442
“(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.794639
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345971
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.945311
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61948
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35457
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14564
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92153
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8495
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81015
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81736
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89417
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99845
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13566
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.29896
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.45855
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.62381
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.06242
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.29403
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.779536
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.328952
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92287
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5936
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32265
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10886
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89011
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81257
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76629
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7671
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83806
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93644
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.0677
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.22636
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38149
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54241
(343.12, 7.82, 311.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.96603
