¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180415
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31383
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05193
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92107
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05774
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25097
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13683
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10136
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79784
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6006
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569519
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788408
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027689
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287403
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569344
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879158
“(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749826
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152155
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600314
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102467
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668914
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3127
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05062
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9057
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02007
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26623
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15409
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15816
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72183
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50145
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569656
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789725
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028084
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285533
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567295
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876904
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745053
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151512
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599586
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101664
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668022
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31167
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04944
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90022
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98249
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28267
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17267
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20476
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6469
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40385
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570882
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790432
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026402
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283698
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56528
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874686
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739636
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147795
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598945
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100954
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6672
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31072
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04837
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89152
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94505
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28032
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19255
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28104
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57304
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30775
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571891
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788913
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024748
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281893
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563302
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872508
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734281
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141808
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596476
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100311
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666477
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30992
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04742
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88303
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92233
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23483
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2143
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35927
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50027
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21316
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570516
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787423
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023126
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28012
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561358
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870368
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728944
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135892
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589859
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099339
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665852
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30922
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04333
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87472
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90089
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18953
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.98473
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.94832
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.91462
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.8836
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.85523
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569167
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785959
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021533
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27838
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559451
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868269
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723662
­(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130019
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583291
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091957
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665321
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3086
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03636
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86663
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87951
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.90119
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.87102
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.8435
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.81858
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.79626
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.48934
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567842
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784522
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019969
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276673
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55758
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866209
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718432
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124193
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576782
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084624
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658414
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30809
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02956
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85874
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8582
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.9929
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.96248
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.93471
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.90958
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.88705
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.14602
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566543
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783113
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018435
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274999
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555745
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864188
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713247
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118444
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570325
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077363
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650174
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3023
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02292
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85107
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83695
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 13.08852
¯(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 13.05782
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 13.02981
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 13.00445
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 12.9817
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.82333
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565271
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781732
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016935
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273358
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553946
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863396
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708093
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112732
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563944
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070196
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642033
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29299
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01649
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8436
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81578
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 13.18815
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.63007
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.59884
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.57002
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.5436
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.51953
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.564025
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78038
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015463
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271752
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555244
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860492
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703033
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107085
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557634
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063073
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633996
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28379
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01022
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.55338
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.54201
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.53291
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.52607
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.52148
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.51915
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.51905
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.52121
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562804
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779056
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014023
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273057
 (423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55323
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857646
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193191
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1015
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551386
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056046
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626024
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27466
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00413
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.64465
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.63331
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.62425
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.61747
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.61297
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.61073
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.61075
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.61304
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561609
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777761
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015286
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273547
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550693
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854855
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190108
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095947
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545198
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049089
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61811
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26566
(423.28, 14.75, 252.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99825
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.73963
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.72832
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.71932
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.71261
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.70819
(423.28, 14.75, 252.73) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 11.70605
