¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(390.38, 7.70, 358.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806985
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119915
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486858
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881119
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339401
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91409
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536738
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06401
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54808
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15206
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94416
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92852
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43774
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05336
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65434
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1364
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.672709
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.819297
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.976406
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.145154
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326775
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522831
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.735044
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965392
Š(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216302
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490566
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791531
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123234
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490492
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880161
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335522
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916452
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544718
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05562
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53514
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12707
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92961
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96934
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55911
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0746
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68216
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17443
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.674244
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.820936
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.978171
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.147038
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328807
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525023
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737393
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967998
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219103
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493645
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794914
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126938
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49462
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879771
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332113
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912558
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553719
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04509
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52355
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10343
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90242
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01209
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68443
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09854
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71351
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.16819
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14837
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.1327
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.675936
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.822778
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.980109
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.149118
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331071
‡(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527439
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740039
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970823
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222216
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497025
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798658
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131074
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494807
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879927
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329145
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909157
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560935
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03585
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51335
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0812
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87684
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05672
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81335
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12515
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74842
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26503
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.677818
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.824773
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.982247
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.151411
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.333528
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.530128
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742912
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973969
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225653
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50079
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802748
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135575
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495478
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880675
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326622
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906267
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56819
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02779
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50454
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06031
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85285
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10335
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89542
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15453
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78693
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31771
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.679848
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.826956
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.984589
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.153917
…(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336235
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533065
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746085
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977397
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229381
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504884
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807245
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140557
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496665
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881985
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324535
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90387
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571873
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02097
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49708
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0408
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8304
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15194
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98006
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18666
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82905
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37539
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.682069
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.829297
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.987151
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156623
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.339155
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536215
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749504
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981127
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233426
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509304
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812111
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145948
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498346
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883831
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322916
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90202
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551624
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01544
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49093
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02264
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85939
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20665
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06733
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22155
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87484
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43812
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.68445
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.831851
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.989849
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159561
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34232
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539618
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753188
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985109
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237802
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514091
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817363
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15172
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500539
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886266
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321749
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900636
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526146
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0091
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48617
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01088
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03888
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27022
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1573
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25922
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92431
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50595
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.686999
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.834572
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.99277
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.162709
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345701
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543252
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757145
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989421
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242452
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519193
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822973
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154528
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503201
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889232
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320982
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899775
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501748
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989954
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48279
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0071
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22347
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.336
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23098
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29972
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97753
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57898
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.68972
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.837472
ˆ(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995893
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.166039
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349284
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547144
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761339
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993985
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247458
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524642
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828961
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157449
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506412
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892812
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322788
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899453
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478382
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972056
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48072
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00481
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41337
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40401
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26504
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34306
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03452
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65727
(390.00, 7.64, 358.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.692574
