¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(356.03, 7.12, 354.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041591
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42942
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.21805
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732136
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952267
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162661
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400592
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688914
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008997
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363674
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756842
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406339
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896634
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437697
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0184
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69881
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4599
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33519
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48614
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48687
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.09224
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27426
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.03073
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723051
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941716
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151299
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391522
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678963
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998171
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351177
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749228
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381161
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.868208
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.407856
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.984266
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66428
ì(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42558
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29973
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45943
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40444
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99802
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12047
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.84659
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.714011
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931361
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140146
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382502
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669074
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987392
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338761
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.740741
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.356158
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.840124
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.378246
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.950691
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6303
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39156
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26461
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43055
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32342
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9053
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2517
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.66589
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705016
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921198
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129206
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373537
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659244
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97666
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326428
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73139
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.331334
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.812384
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348867
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.917671
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59687
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35786
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22983
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39952
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24378
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81407
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81868
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.48857
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696068
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911233
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118477
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364629
í(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649478
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965979
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314179
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721189
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306694
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.784988
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319724
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.885204
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56399
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32447
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19541
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36639
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16551
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72431
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71578
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.31459
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687171
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901462
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10796
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.35578
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639777
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955349
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302018
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710141
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282236
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.757936
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.290816
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.853291
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53166
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29139
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16133
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33119
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08799
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63601
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61455
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.14387
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67832
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.891884
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097653
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346987
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63014
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944772
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289941
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698257
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257965
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.731228
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262148
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.821924
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49987
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25863
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12761
í(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29396
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00874
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54916
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51498
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.95997
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.669524
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882504
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087558
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338255
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620571
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93425
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277955
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.685548
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233883
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704865
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.233724
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.791103
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46862
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22619
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09424
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25475
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93051
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46374
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.41705
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.78728
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.660779
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.873317
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077674
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329585
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61107
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923785
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.266061
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.672021
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.209995
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.678847
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.205545
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.760826
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43791
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19407
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06123
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2136
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8533
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37973
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32074
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.61813
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652088
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864327
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068002
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320975
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601639
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.913377
ğ(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254258
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657692
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.186301
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653173
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177615
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.731088
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40774
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16228
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02858
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17055
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77709
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29713
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22604
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.45244
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643454
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855533
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058541
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312433
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59228
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903031
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242549
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642575
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162804
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.627848
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.149936
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.701891
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37811
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13082
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99629
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12566
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70188
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21592
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13294
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.29016
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.78327
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634875
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846933
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049292
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303954
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582994
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892745
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230937
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626676
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139507
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602866
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122508
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674055
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34902
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09968
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96436
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07897
ë(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62767
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13609
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04152
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.13121
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.56437
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626355
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838529
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041028
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295541
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573781
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882523
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219421
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610012
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116411
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.578233
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.095337
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.647501
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32045
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06887
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9328
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03053
(354.96, 7.03, 355.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55446
