¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(371.17, 7.26, 351.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862506
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.326085
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.257713
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.234026
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.212252
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.271807
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.342387
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.513673
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1233
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56472
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78241
(370.34, 7.25, 351.19) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.15746
(370.34, 7.25, 351.19) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.04476
(370.34, 7.25, 351.19) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.95749
(370.34, 7.25, 351.19) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.963
(370.34, 7.25, 351.19) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.97086
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124827
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363727
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623365
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906513
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216381
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556901
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932804
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349767
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814527
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113691
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435769
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.296208
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.233061
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.209438
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.187725
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.250003
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.32021
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.496806
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15105
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60157
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80411
(370.34, 7.25, 351.19) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.4118
(370.34, 7.25, 351.19) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.11496
(370.34, 7.25, 351.19) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 12.00539
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.87468
²(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.6093
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12606
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365054
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624766
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908059
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218054
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558803
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934868
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352039
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817347
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11716
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.415547
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.268639
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.210333
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.186771
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.165112
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.22993
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.299794
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.481374
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17913
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6353
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82634
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.08587
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.27795
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.62633
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.62384
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.62362
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.62566
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127264
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36637
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626235
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90961
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219822
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560667
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936993
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354398
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819969
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121348
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.389516
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.24334
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.189506
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.165999
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.144824
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.211571
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.281121
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.467365
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.06266
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.23658
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84905
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.65682
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.64978
Â(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.64501
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.64252
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.64229
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.64434
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128519
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367726
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627712
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911224
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221568
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562601
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939119
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356778
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822649
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126321
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.365794
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.220284
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.170558
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.147103
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.128436
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.194907
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.264174
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.454772
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.88209
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.73435
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.68199
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.01215
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.67787
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.67081
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.66603
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.66353
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.66331
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.66535
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129774
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369099
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629194
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912874
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223356
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564584
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941306
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359214
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825356
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132077
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.34435
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.199443
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.153473
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.130063
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.113702
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.179926
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.248939
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.443585
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30432
¸(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.76067
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.0358
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.73597
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.70129
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.69421
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.68942
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.68691
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.68668
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.68873
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13105
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370514
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630714
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914527
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225205
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566611
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943554
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361703
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828147
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138534
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.325158
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.180786
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.138229
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.114861
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.100607
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.166615
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.2354
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.433796
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36657
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74914
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.7736
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.76406
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.75337
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.71999
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.71519
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.71267
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.71243
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.71448
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13238
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371941
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632269
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916215
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227064
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568681
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945832
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364221
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830969
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145818
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.308194
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.164295
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.124817
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.101483
Â(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.089143
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.154959
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.223548
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.425396
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.18553
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.16565
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.73216
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.76418
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.78404
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.74818
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.74336
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.74083
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.74059
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.74265
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133737
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373381
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633863
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917994
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228958
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570768
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948137
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366814
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833844
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229362
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.293439
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.149953
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.113218
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.089915
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.079297
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.14495
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.21337
(370.34, 7.25, 351.19) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.418385
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.01105
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.0373
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.92676
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.91487
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.96934
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.77397
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.77143
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.77119
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.77324
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740913
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374867
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635485
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919749
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230915
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572897
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950474
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369437
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836804
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328976
«(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954238
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62947
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12972
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58029
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07137
(370.34, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61878
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.13958
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.1093
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.09088
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.07906
(370.34, 7.25, 351.19) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.96028
