¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(423.45, 14.88, 246.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838678
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.83922
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.84267
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.37806
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.36053
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.34641
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.3357
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.32837
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59921
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210026
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455764
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718288
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003103
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3161
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666265
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053229
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483127
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963329
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488298
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07842
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77047
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.99552
ä(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.98633
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.97929
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.9744
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.97165
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.97104
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.97257
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 10.97624
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 12.07417
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.44089
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.42669
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.41589
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.40851
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598612
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209643
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454985
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716166
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000771
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31205
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660765
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047174
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476361
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954661
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476578
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06517
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74967
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.13347
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.12436
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.11743
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.11267
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.11009
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.10967
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.11142
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.11533
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.62146
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.52544
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.51113
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.57901
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.49281
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598063
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209324
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4531
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714114
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998534
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309594
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655389
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041224
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469743
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944457
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465101
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05218
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7291
İ(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.2771
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.26808
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.26127
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.25667
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.25426
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.25404
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.25602
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.2602
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.26657
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.61426
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.59985
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.66804
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597564
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809544
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451304
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712152
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996412
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30727
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650147
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035386
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463244
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934408
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453851
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03946
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70885
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.4267
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.41779
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.41111
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.40666
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.40444
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.40444
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.40667
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.41112
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.41781
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.70745
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.69294
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.76147
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597114
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809057
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449618
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710299
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994392
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305048
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646182
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029679
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456875
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924607
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442806
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02698
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69042
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39296
ç(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.57378
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.56724
(423.03, 14.95, 246.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 11.56297
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.78486
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.75861
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.73475
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.71328
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.63644
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.80514
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.79051
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.92998
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.91408
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.90189
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.08342
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596714
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808624
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448006
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708551
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992458
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302964
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643878
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024051
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450646
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914978
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432014
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01477
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67651
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36703
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.8009
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.79646
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.79432
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.79448
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.79694
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.8017
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.80877
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.21877
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.90742
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.89268
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.71311
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.69756
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.68567
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.67744
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596364
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808245
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446467
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706876
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990669
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300985
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641696
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018574
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444534
Û(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905558
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421421
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00321
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66939
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37981
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.99463
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.99045
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.9886
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.9891
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.99193
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.9971
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.00462
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.01449
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.01442
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.99955
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.61115
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.58445
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.57796
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.57508
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596064
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80792
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037671
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705322
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988948
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299088
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63964
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015131
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436527
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896332
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413877
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999615
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66531
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39319
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14503
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.1933
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.19178
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.19263
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.19586
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.20148
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.20948
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.21988
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.79753
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.77993
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.63579
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.60905
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.60253
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.59964
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595813
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807648
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037376
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703853
Õ(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987328
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297342
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637696
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013014
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428807
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89194
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410922
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996253
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66001
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39247
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16089
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.40555
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.40438
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.40563
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.40929
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.41538
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.4239
(423.03, 14.95, 246.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.43486
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.40327
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.80852
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.66415
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.63735
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.63081
(423.03, 14.95, 246.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.6279
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595611
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807429
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035564
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702484
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985839
(423.03, 14.95, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295692
