¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(441.31, 14.94, 256.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22864
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.465802
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.602998
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.836699
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410544
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75988
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045515
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.93187
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.917369
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.494698
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.643076
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.732731
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.799831
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.838167
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.852272
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.853132
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.821274
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.779485
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.696996
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.576551
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.374485
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.87054
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.877714
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407126
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753639
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038784
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347374
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.372847
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.470927
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.618375
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.705909
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.771729
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.809729
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.823233
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.824007
Ó(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.792101
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.750582
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.668568
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.549299
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.349985
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.338645
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403469
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747549
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032209
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340253
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674629
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00601
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364017
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.855542
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.848987
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.844165
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.841071
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.839702
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.840055
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.842135
(440.08, 14.95, 255.42) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.845938
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399573
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741642
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025815
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333344
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66714
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00731
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365425
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709313
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02935
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3733
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16165
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59873
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80401
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01905
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395452
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735915
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019619
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32664
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659849
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008952
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367208
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708171
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02812
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37198
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9696
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54563
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74885
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96173
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18489
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391094
¸(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730337
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013608
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320125
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652756
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010954
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369377
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70776
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02768
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37151
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7833
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49461
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69589
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9067
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12767
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35944
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386494
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724946
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007781
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313797
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645903
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007463
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371934
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708078
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02803
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37188
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74233
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44567
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64508
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85393
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07279
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30234
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54326
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381665
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719707
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002132
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307693
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639272
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000222
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374866
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709155
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02918
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37312
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74364
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39877
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59641
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80337
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02023
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24765
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48632
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.737
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376626
»(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714646
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996679
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301775
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632844
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993213
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378205
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710948
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03112
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37519
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74587
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20588
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54981
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75497
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96992
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19531
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43182
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68021
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371358
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709764
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991384
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296062
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626647
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986462
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379536
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7135
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03384
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37811
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74902
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14968
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50523
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70868
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92184
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14529
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37977
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62597
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88472
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365859
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705041
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986293
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290556
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620647
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979733
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371736
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708049
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02336
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36194
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72638
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11961
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45817
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65898
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86928
²(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08974
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32097
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56372
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81878
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08701
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360126
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69621
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962871
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264819
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592341
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948702
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337792
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58962
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825292
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14974
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49846
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87417
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28005
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58797
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79553
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01306
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2412
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48065
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73219
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99667
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3542
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692814
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938938
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23895
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564241
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918093
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304335
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580029
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70516
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946866
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2809
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64028
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02796
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42064
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72445
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9392
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16437
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40065
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64884
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90971
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1842
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34805
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689791
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923389
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213428
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536537
¸(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88795
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27139
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57178
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696656
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826792
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07309
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41723
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78789
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18817
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54322
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86808
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09041
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32368
(440.08, 14.95, 255.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56863
