¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(341.20, 7.39, 372.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810115
(340.77, 7.43, 372.92) (314.25, 1.14, 367.91) (0.81, 2.16, 0.81) Human 14.46973
(340.77, 7.43, 372.92) (314.25, 1.14, 367.91) (0.81, 2.16, 0.81) Human 14.4527
(340.77, 7.43, 372.92) (314.25, 1.14, 367.91) (0.81, 2.16, 0.81) Human 14.43859
(340.77, 7.43, 372.92) (314.25, 1.14, 367.91) (0.81, 2.16, 0.81) Human 14.42725
(340.77, 7.43, 372.92) (314.25, 1.14, 367.91) (0.81, 2.16, 0.81) Human 14.41884
(340.77, 7.43, 372.92) (314.25, 1.14, 367.91) (0.81, 2.16, 0.81) Human 14.44323
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465221
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589569
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720877
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859617
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006509
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162169
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327357
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252438
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244572
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819781
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953362
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02706
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84146
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82322
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91596
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19274
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66518
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45767
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68677
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53343
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475718
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.600612
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732475
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871862
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019419
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175817
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341793
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440556
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239922
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750228
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861241
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01054
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80848
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81379
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90488
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18513
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65603
…(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44644
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67261
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51509
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486655
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6121
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744561
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884634
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032873
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190042
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353549
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632253
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235561
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680532
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768867
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99353
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77583
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78901
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89392
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17787
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64728
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43569
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65911
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49758
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498031
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62405
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75715
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897886
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046879
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201213
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362671
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827239
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231493
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639081
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676315
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96544
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74346
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75826
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88314
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17092
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63893
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42544
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64619
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48091
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509837
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636472
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770238
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911665
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057657
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21042
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417281
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858653
†(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227724
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634891
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583714
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93756
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71144
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72723
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87252
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16352
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63099
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41568
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63394
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.465
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522091
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649369
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783817
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922118
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066912
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220171
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483482
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855456
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224201
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63104
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491065
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83939
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67973
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69595
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86209
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15104
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62343
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40643
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62229
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44992
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534789
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662736
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793988
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931377
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076673
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230514
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550717
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85255
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220963
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627474
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398481
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68502
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64835
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66442
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85181
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13873
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61631
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39766
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61127
…(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43563
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547976
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672738
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803277
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94118
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087022
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241413
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618946
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849877
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21806
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624192
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306024
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5369
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61731
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63259
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84172
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12663
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60957
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38938
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60088
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42221
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557847
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682046
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813099
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951497
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097876
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252876
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688164
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847441
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215384
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621284
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213705
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39907
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58659
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60058
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83176
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11474
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60325
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3816
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5911
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40956
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567154
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691825
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823357
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962342
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109318
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311202
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758411
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845273
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212986
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618641
†(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118439
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26331
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55624
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56831
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82202
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10306
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59731
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37433
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58196
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39774
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57691
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702054
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834133
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973687
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121264
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373054
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829663
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843375
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210902
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616315
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067005
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12955
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52618
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53586
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81239
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09158
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59182
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36754
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57346
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38671
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587116
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712793
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845448
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985574
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133812
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435677
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901932
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841733
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209097
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614344
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07383
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99783
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49649
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49288
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80299
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0803
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58669
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36128
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56557
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37648
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597776
„(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723996
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857205
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997964
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146908
(340.77, 7.43, 372.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499124
