¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•!(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.482094
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.633479
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.913063
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.230217
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.589176
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.010662
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.519456
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.149196
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.832233
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.642298
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.61824
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.81655
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51852
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.784695
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.896313
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.01618
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.144491
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.282132
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.430123
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.589819
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.765097
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.955297
­!(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.162362
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.389753
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.644048
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.924739
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.242574
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.603031
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.026958
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.541406
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.169016
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.855556
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.670137
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.65205
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.85847
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53838
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.791245
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.902686
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.022834
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.15161
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.289766
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.438329
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.598479
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.773607
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.964533
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.172419
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.399717
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.655007
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.93685
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.255379
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.617393
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.043798
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.569467
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.189529
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.879704
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.698976
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.68709
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.90195
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54786
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.797988
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.909867
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.029699
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.158954
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.297641
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.446794
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.607604
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.782405
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.974084
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.182821
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.410946
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.666358
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.949395
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.268644
±!(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.632274
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.061187
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.599945
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.210747
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.904687
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.728829
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.72338
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.94703
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54832
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.804924
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.917253
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.037229
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.166523
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.305759
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.455521
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.617011
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.791615
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.983951
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.19357
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.422699
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.678104
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.962379
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.282367
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.647669
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.079131
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.631021
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.232666
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.930512
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.759705
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.76095
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.99371
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54986
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.812051
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.924846
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.045333
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.174317
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.314121
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.464512
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.626703
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.802093
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.994135
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.204667
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.434835
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.690247
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.975805
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.296549
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.663589
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.097808
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.656797
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.255298
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.957191
«!(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.791613
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.79979
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.99411
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55643
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.819372
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.932646
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.053659
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.183197
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.322725
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.473765
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.636681
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.812883
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.004639
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.216113
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.447356
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.702787
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.989675
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.311198
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.680034
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.119362
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.676847
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.278647
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.984726
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.824571
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.83995
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.96122
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5774
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.826889
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.940655
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.06221
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.192345
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.331966
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.483286
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.646948
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.823987
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.016068
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.227913
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.460266
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.715731
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.003992
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.326312
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.697009
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.141444
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.697511
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.302723
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.013132
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.858588
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.86532
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.93163
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59815
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.834599
¨!(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.948872
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.070983
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.201733
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.342035
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.493073
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.657504
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.835406
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.028458
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.240066
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.473566
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.730015
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.01876
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.341901
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.714519
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.164058
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.718792
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.32753
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.042417
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.893678
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.84066
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.90615
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61879
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.842383
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.957299
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.079984
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.211364
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.352366
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.504044
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.668352
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.847142
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.041195
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.252577
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.487259
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.745068
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.033983
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.357961
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.732564
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.187211
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.740696
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.353074
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.072587
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.929855
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.81852
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00754
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63928
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.85036
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.965806
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.08921
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.22124
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.362959
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.515437
¤!(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.679904
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.859197
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.054282
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.266755
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.501349
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.760559
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.049663
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.37499
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.751157
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.210905
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.763232
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.379367
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.103658
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.917818
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.79989
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01095
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65956
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.858531
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.974519
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.098519
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.231358
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.373818
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.527117
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.6925
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.871572
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.067719
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.281395
