¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹(384.72, 7.16, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99352
(384.50, 7.11, 356.30) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.80269
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 24.0007
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762486
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983402
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223194
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484324
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769706
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.082807
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427797
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809712
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240017
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.725369
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27866
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.913664
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64147
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45729
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40552
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52774
¬(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87638
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52728
(384.50, 7.11, 356.30) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.76361
(384.50, 7.11, 356.30) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 19.04206
(384.50, 7.11, 356.30) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.99096
(384.50, 7.11, 356.30) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.42238
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.93996
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750883
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.970831
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209532
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469425
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753399
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064885
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408013
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787764
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.215446
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.698187
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247815
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.878361
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60048
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40969
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34961
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46115
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79574
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42765
(384.50, 7.11, 356.30) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.34008
(384.50, 7.11, 356.30) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.56245
(384.50, 7.11, 356.30) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.51338
(384.50, 7.11, 356.30) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 18.07422
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.88405
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739368
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958357
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195978
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454648
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737227
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047118
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388402
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.766016
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.19109
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.671228
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.217222
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.843364
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55988
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36266
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2944
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39545
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71626
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32956
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56957
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32866
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.85199
™(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.72777
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.83289
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727944
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945985
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182536
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439995
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721197
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029509
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368973
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.744473
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.166951
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.644499
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186892
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.808679
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51968
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31619
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2399
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33063
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63792
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.233
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22221
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15924
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.82837
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.69266
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.78645
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716609
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933711
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169204
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425466
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705304
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012055
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34972
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723134
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143032
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617997
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.156818
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.774309
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47987
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27028
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18608
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2667
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56073
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13797
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.10236
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99305
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.8097
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.66227
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.74467
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705369
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921541
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155987
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411064
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689554
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994762
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330652
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.702003
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119337
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591727
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.127054
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.740242
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44046
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22494
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13297
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20364
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48466
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04443
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98458
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83004
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.79595
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.63657
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 23.70752
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694222
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909474
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142886
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396792
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67395
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977632
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311765
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681078
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.095864
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.565693
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.097589
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706371
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40145
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18016
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08055
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14146
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40972
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95238
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.86884
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67011
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 24.43532
(384.50, 7.11, 356.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 24.65593
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683169
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897512
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1299
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382648
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658487
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960663
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293062
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660365
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072619
ñ(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539894
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.068403
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.672832
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36285
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13594
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02882
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08015
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3359
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86181
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7551
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1661
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89922
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672214
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885657
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117032
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368633
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643173
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94386
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274546
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.639864
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049603
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514336
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.039498
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639627
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32465
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09229
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97779
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0197
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26319
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77269
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64335
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02188
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69313
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661357
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87391
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104284
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354753
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628005
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927222
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256217
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619578
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.026814
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489016
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010876
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.606759
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28685
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04919
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92744
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96011
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19157
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68501
ï(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53356
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88043
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49148
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.650598
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862272
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091656
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341007
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612989
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910754
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238078
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599504
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004256
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.46394
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982543
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.574229
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24946
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00666
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87778
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90138
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12105
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59877
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4257
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7417
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2941
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639938
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.850743
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079148
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327394
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598122
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894452
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220129
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579648
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.98193
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.439108
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954494
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.542037
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21247
(384.50, 7.11, 356.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96468
