¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(336.09, 7.39, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92125
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12514
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83188
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13602
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45759
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7504
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03636
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91604
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17265
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80892
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42279
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.68167
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370729
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69594
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052808
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457109
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908575
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412951
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979891
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62174
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35361
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14317
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88734
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19431
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51897
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86275
ò(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18323
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13444
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47693
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12182
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42276
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.77823
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374607
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700148
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057462
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463927
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9162
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421471
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989525
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6327
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36671
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16098
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94486
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25482
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58265
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92984
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41103
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36034
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70518
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4323
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.53382
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.78224
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378305
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704211
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062773
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470543
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923605
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429766
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998883
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64331
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37892
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18072
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00447
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3175
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64866
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99946
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5909
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59409
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94077
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69025
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.77188
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97746
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381893
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708161
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068557
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476971
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930714
ô(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437794
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00791
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65361
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3907
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20186
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06621
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38239
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71702
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07755
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77603
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8361
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18399
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97196
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0337
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.39306
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385381
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711999
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074147
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483161
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937644
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445507
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01666
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66356
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4021
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2226
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13013
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44963
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78787
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21446
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96659
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09495
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4352
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28886
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30359
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.37166
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388736
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715649
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079537
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489119
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944288
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452954
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02508
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67313
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41312
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24295
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19621
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51923
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86121
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35551
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1628
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29093
ê(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70941
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.25037
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58187
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.34974
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39195
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719164
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084721
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494836
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950678
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460162
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03317
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68235
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42371
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26294
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23964
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59118
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96125
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5009
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36483
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48532
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00167
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20777
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.70383
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.42999
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395043
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722567
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089684
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500392
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956835
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467058
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.041
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69122
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43386
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28254
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26256
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66558
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09977
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65076
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57294
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6849
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25084
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20477
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.85466
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.65568
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397999
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725832
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094453
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505651
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962754
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473646
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04844
í(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69973
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44364
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30175
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28505
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7425
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24243
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80521
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78173
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88982
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47862
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34012
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.11637
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.73804
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400845
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728931
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099024
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510715
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9684
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479994
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0556
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70784
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45297
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32054
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30705
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85941
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38936
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96447
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94665
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10022
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69512
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.52385
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38624
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.82171
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963622
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731903
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10337
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515532
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973764
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486057
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06246
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71566
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46192
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33891
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32857
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99943
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54074
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12868
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11614
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31632
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91704
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.71235
Ø(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.59007
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.9067
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965604
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734711
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1075
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520146
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978907
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491772
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06891
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72303
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47039
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35692
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34958
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13071
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69672
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29801
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29023
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53829
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97758
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90575
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.79489
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.18968
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967459
(336.09, 7.38, 349.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.27794
