¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(435.32, 13.96, 293.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662045
¬(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049369
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426302
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834749
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290264
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80295
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387015
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05293
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83169
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71247
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73938
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97403
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46033
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46962
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16563
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97324
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.287345
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.480639
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.688776
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9125
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159667
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432595
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724027
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049246
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426166
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.833497
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.288896
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801246
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.385187
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05063
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82901
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7038
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7278
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95977
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4371
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2465
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10986
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90034
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.287675
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.480998
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.688977
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912718
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159979
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432936
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723618
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049213
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426129
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832407
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287706
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.799748
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.383585
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04858
¬(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82662
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69606
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71674
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94609
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41471
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21223
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05574
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8293
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.28808
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.481435
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68928
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913045
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160382
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433378
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723361
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049268
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426166
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831476
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28669
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798454
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.382205
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04677
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82452
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68934
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70619
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93301
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39103
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17904
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00315
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7601
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.288561
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.481954
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689682
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913481
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160879
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433921
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72326
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049411
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425475
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830703
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28585
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.797364
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.381044
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04522
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82272
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68302
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69615
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92051
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36485
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14694
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93172
¦(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69271
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.289119
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.482554
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690184
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914028
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161468
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434567
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723314
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049643
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42493
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830095
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285185
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.796479
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.380113
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04391
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8212
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67711
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68662
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9086
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33969
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.11592
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39549
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62714
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.28975
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483236
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690787
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.91468
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162151
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435314
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723523
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049962
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424525
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829646
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284695
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795797
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.379165
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04286
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81678
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6716
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6776
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89728
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31554
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08598
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34341
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53361
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.290458
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.484001
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691491
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915445
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162926
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435753
£(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723888
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050369
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424266
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829357
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284382
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795323
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.378277
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04206
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81177
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66649
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66909
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88654
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2924
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05274
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.30034
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42642
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.29124
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.484846
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692295
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916317
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163794
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436226
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724408
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050865
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424152
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829226
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284217
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795053
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.37763
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0415
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80715
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66178
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66109
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87639
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27027
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01859
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.25894
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32108
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.292098
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.485773
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6932
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917299
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164755
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436842
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725083
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051447
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424181
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829261
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28416
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794987
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.377225
¦(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0412
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80294
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65747
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6536
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86373
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25025
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98572
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21876
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21757
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.293032
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486781
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694204
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918389
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165809
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437599
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725911
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05212
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424353
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829453
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284282
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795126
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.377058
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04114
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79913
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65357
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64662
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84979
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23194
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95412
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.17982
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15049
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.294041
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48787
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695309
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919588
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166956
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438497
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726896
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052879
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424669
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829805
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284587
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795469
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.377134
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04134
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79572
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65006
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64015
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83663
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21445
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92377
 (435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1421
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.33589
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.295124
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48904
(435.43, 14.02, 292.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696514
