¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(353.54, 9.36, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47761
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35076
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32133
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54776
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.845833
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.984326
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.131998
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.289751
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.458608
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639734
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82422
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01575
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221211
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442505
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681473
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940256
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221356
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50882
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.810871
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139894
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.499586
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338768
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742476
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1847
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69284
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43912
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24678
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52881
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87637
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21667
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09395
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30292
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.845673
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.984156
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.131817
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.289557
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.4584
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639512
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82597
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017624
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223223
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444669
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683807
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942781
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2241
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.51598
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818635
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148345
¸(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980128
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35099
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755774
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19927
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71102
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45991
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24966
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49934
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84282
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08818
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87549
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08032
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.845745
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.984232
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.131898
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.289644
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.458493
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639612
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828127
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019934
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225702
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447336
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686684
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945897
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227479
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523911
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82724
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627436
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992509
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364416
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770399
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21909
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73067
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48248
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25443
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47194
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81185
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9402
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66549
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86647
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.846049
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.984555
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.132242
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.290011
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.458885
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640032
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830689
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02268
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.228649
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450506
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690105
À(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949598
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2315
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532621
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271689
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637308
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006007
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379094
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786422
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24083
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75305
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5067
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26114
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44654
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78341
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78612
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46362
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66098
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.846585
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.985126
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.132851
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.290659
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.459579
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640775
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833657
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025862
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232064
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454183
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694072
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953889
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.236159
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94939
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278785
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648069
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02071
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395056
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803828
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26405
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7787
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53263
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26978
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42313
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75755
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63822
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26972
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46349
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.847353
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.985942
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13372
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.291588
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460571
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64184
Ë(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836734
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029481
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23595
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458364
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698583
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958773
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653422
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956725
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286727
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659765
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036549
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412251
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822601
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28883
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80604
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54232
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28039
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40171
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73419
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49629
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08334
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27381
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.848353
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.987006
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.134853
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.292797
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.461865
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643227
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838224
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03354
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240305
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46305
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70364
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964248
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660898
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964811
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296731
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672412
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053542
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430755
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84461
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31513
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83508
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55342
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29293
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39035
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71336
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36013
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67554
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0993
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.849586
Ë(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.988317
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.136249
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.294287
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463459
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644935
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84006
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038036
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245133
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468246
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709248
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388312
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669083
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973703
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309164
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686017
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07172
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450521
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869951
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34299
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86587
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56622
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30744
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38912
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69499
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2296
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88503
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46289
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.851051
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.989875
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.137909
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.296059
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.465354
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646966
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842242
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042974
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250434
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473951
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136394
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396579
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678061
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983414
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322413
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700559
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091082
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471555
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896729
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37245
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89841
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58075
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33547
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38977
Ó(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67915
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59407
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15645
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69242
(354.83, 9.27, 318.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.852749
