¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (401.76, 14.15, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524087
(401.71, 14.12, 245.97) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 12.07422
(401.71, 14.12, 245.97) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 13.14106
(401.71, 14.12, 245.97) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 15.51348
(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52229
(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48495
(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27691
(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206865
(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449836
(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713992
(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002117
(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317553
(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66432
(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047246
(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468795
(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915962
(401.71, 14.12, 245.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.686201
(401.71, 14.12, 245.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.564157
(401.71, 14.12, 245.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.538538
(401.71, 14.12, 245.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.514726
(401.71, 14.12, 245.97) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.492701
(401.71, 14.12, 245.97) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.91009
(401.71, 14.12, 245.97) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.0131
(401.71, 14.12, 245.97) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.649
(401.71, 14.12, 245.97) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 10.36977
(401.71, 14.12, 245.97) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 10.38791
(401.71, 14.12, 245.97) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 10.57307
(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55405
ÿ(401.71, 14.12, 245.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39266
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128519
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355782
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601863
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869173
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160506
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466556
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724941
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003432
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.916221
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.887732
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.860973
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.83592
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.812541
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.790818
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.770726
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.752244
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.735354
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.720041
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.706287
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.694079
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.683404
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.674254
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.666619
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.66049
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.655861
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.652731
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 11.02179
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 11.02239
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129182
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356495
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602635
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870009
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161403
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440453
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696855
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.814872
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.785166
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.75719
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.730917
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.706319
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.683371
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.662046
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.642326
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.624191
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.60762
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.592598
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.579111
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.567144
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.556684
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.547723
„ (401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.540254
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.534265
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.529751
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.52671
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.88971
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.89033
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129894
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357271
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603477
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870929
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162398
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414927
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669482
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.689043
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.659856
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.63237
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.60656
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.582397
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.559855
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.538912
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.519547
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.501741
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.485475
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.470731
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.457497
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.445758
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.435504
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.426724
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.419409
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.413553
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.409149
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.406193
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.76283
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.76347
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130685
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358122
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604423
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871952
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154874
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390024
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642737
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.568662
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.539969
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.512953
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.487584
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.463835
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.441681
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.421103
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.402077
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.384584
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.368606
ƒ (401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.35413
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.341136
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.329615
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.319556
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.310948
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.303781
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.29805
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.293749
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.290874
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.64092
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.64159
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127852
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359067
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60544
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873069
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132157
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365711
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616613
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.453432
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.425211
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.398641
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.373692
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.35034
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.328557
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.308327
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.289623
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.272429
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.256728
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.242504
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.229741
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.218429
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.208554
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.200108
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.193083
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.187472
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.183268
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.180469
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.52377
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.52445
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124206
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360087
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60655
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87427
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109998
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341984
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.372501
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.343077
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.315308
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.289164
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.264619
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.241643
† (401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.220217
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.200317
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.181922
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.165013
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.149576
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.135592
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.123049
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.111935
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.102236
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.093946
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.087055
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.081557
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.077446
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.074719
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.41118
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.41188
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1206
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361203
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607753
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873298
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088373
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318829
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.266305
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.237338
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.210001
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.184264
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.160103
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.13749
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.116402
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.096819
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.078718
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.062083
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.046896
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.033144
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.02081
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.009883
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.000353
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.992213
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.985448
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.980058
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.976035
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.973375
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.30296
(401.65, 14.18, 246.00) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.30368
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117003
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35801
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609042
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853537
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067303
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296265
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.164511
 (401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.135982
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.109057
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.083711
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.059917
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.03765
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.016885
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.997605
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.979785
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.963412
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.948465
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.934933
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.922799
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.912054
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.902684
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.894684
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.888042
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.882753
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.878813
(401.65, 14.18, 246.00) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.876217
(401.65, 14.18, 246.00) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 10.13416
(401.65, 14.18, 246.00) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 10.13388
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113394
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354109
(401.65, 14.18, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610392
