¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(332.04, 7.31, 326.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4152
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356009
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764882
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35535
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34403
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45226
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79548
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.264414
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.437443
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623337
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823552
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039775
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273973
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556847
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891028
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25973
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5844
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915971
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279588
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679989
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34465
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6823
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73222
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79838
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98148
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.290826
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465707
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.653747
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856301
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075192
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316474
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632048
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974239
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352471
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775675
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205072
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597298
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030791
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75188
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02887
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05981
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4245
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16796
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317634
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494503
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68468
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889667
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111247
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386019
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709031
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059556
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44771
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8826
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373203
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930782
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804701
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19108
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39674
…(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38637
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00523
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35487
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344855
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523723
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716111
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923567
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158201
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457087
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787822
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147053
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545497
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99262
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497816
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073071
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16644
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66605
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69174
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7302
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29367
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5421
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372523
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553418
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.748035
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95806
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224032
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529757
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868517
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236803
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645922
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105766
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626204
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205565
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37639
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06701
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00014
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09267
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59126
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62075
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.400613
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583592
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780572
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007774
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291218
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604087
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951137
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328841
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74908
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222185
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758641
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339664
ƒ(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58618
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23934
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29238
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47515
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89835
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66744
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429156
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614233
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813575
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070093
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359897
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68009
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035707
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423233
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855082
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342019
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884132
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477852
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80239
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3778
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45625
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72245
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21535
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71263
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458109
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64536
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864522
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13366
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430005
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757813
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122333
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52007
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963993
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465372
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008794
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620285
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02523
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51951
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62427
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87449
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4022
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75623
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487527
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67701
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923513
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198527
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501637
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837316
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211043
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619491
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075951
„(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584932
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137074
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767107
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25494
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66455
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7966
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03009
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.547
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79821
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517385
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727843
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983638
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264709
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574818
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918643
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301905
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721509
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191043
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701016
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269062
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91857
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37564
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81302
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96885
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18937
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69249
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83857
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547677
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783702
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044969
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332265
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649583
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00182
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394973
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826162
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305555
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820261
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404965
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07478
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48449
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96499
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10639
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35244
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83864
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87512
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597117
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840619
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107438
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40119
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725956
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086893
ˆ(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490341
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933657
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413772
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942819
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544882
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23595
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59425
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12056
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24685
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51938
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98538
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88329
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650019
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898523
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171142
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471501
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803981
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173953
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588023
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043863
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524828
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068806
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688959
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40232
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70491
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27984
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39044
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69025
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12202
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89014
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70388
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957548
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236076
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543262
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883703
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262969
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68812
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144917
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638775
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198298
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837391
(331.76, 7.11, 326.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55967
