¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(365.15, 10.07, 324.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82044
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00563
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8925
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64143
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23813
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31429
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39441
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47851
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56675
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65922
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75602
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85718
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96298
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07343
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18869
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30894
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07654
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338001
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624323
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939153
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811655
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238139
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715704
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242172
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823263
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46315
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20859
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09031
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00007
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96942
Ÿ(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78584
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52358
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05674
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13093
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20898
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29096
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37701
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46719
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56157
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66035
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76361
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87146
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98405
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10147
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076174
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3376
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623884
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93867
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813697
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240429
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718284
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240417
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821281
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46155
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21345
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09604
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97572
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9333
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68201
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40896
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88228
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95457
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03062
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11062
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19456
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28258
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37474
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47118
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57206
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67744
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78741
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90223
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075875
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337117
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623353
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938086
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81559
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24254
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720636
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238515
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819125
¾(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4599
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21815
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10147
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95174
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89727
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58095
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03824
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5078
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79825
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87176
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9491
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03037
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11559
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20488
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29841
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39621
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49845
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60522
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71666
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538538
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599492
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662892
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728872
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797516
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868882
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943147
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020425
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100833
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184555
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271712
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687763
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966905
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268723
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617514
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002537
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36246
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.72571
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.72499
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.887
(365.32, 10.00, 324.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.9585
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558982
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620421
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684347
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750842
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819989
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891992
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966856
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044764
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125817
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210186
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298035
Î(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633855
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908868
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213211
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560432
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94013
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298678
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.80977
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.79062
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.9507
(365.32, 10.00, 324.74) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 22.02431
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580447
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642398
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706852
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773917
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843637
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916201
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991696
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070277
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151993
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237095
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325681
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581423
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852457
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162268
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504951
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879517
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236869
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.89813
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.87892
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.01815
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602893
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665399
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73041
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798035
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868383
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941578
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017748
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096992
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179456
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265311
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354692
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515428
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801852
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112696
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451053
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820639
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176984
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549437
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.97161
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.08944
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.50364
À(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626361
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689423
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755021
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823275
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894255
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968126
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124969
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20816
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294801
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38501
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478956
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757398
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064509
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398682
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763473
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119044
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486576
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.06879
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.16462
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.52344
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65088
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714529
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780742
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849669
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92131
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995875
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073435
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154173
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238201
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325675
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416738
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518088
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714181
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01771
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347797
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707989
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062916
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425746
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.17059
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.24378
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.54623
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676424
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740704
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80759
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877169
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949517
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024818
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103151
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184676
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269513
º(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36538
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481951
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553555
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672123
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972201
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298342
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654095
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008617
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366962
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75695
(365.32, 10.00, 324.74) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.32699
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703095
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767993
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835544
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90583
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978919
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054968
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134112
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216472
