¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(410.06, 15.18, 308.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676115
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140698
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275015
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382783
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495279
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612733
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735521
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863855
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9981
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138646
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285868
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440145
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602006
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771974
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950534
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138324
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345291
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719881
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31764
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45848
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599656
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749458
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908669
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078195
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258974
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442052
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604454
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776582
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959357
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153686
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320889
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430164
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544232
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663404
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78791
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91811
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054306
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196974
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34636
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503012
·(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667381
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839985
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021418
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212253
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446466
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03488
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72356
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484761
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627414
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778895
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939905
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111374
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294319
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453103
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616128
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788934
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97238
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167496
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368487
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479291
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595034
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715902
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842273
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974425
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112722
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257513
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409214
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568356
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73534
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910738
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095136
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332022
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596946
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25093
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01918
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5116
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.65582
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80899
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971834
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145361
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310249
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464798
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628457
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801955
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986192
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182115
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390844
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530251
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647668
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770401
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898683
·(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032852
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173294
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320359
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474529
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636227
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805988
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984269
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223786
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480685
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783415
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47869
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28274
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.53901
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684868
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83976
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004531
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175191
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321964
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477143
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641491
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815718
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000783
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197592
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407268
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583009
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70225
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826891
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957169
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093462
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23616
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385633
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54232
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706709
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886606
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121334
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37071
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635999
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992685
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71909
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56188
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567048
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714535
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871222
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037957
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186931
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334306
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490146
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655218
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830227
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016138
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213874
·(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42458
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637682
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758831
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885447
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017806
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156313
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301376
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453346
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612686
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796043
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024319
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266597
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524154
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79841
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21318
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97321
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595688
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744874
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903394
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059157
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199272
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347278
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503834
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669662
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845513
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032287
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231011
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44279
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668876
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817422
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9461
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080674
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221527
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369026
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523628
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710213
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932378
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167995
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418247
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684504
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96825
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44568
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24201
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624923
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775867
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936252
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071465
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212198
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360908
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518211
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684793
´(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861521
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04928
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248993
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46191
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689198
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878125
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008976
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145831
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28912
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439211
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62883
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845201
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074545
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317934
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576702
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852221
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14607
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69112
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654815
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807508
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950337
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084314
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22576
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375165
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533231
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700682
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878325
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067025
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267851
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48195
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71055
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941017
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07413
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213382
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359198
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551579
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762526
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985958
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222891
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474569
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742333
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02769
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33233
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95056
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685277
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835442
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963164
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097775
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239881
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390058
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54894
´(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717273
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895851
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085614
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287576
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502878
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732884
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979005
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141583
(410.55, 15.18, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283543
