¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(410.89, 14.09, 246.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89036
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737188
è(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32013
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9643
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60016
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3064
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20944
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.66797
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.63921
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.61323
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.58999
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.56947
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.55165
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.53651
(409.70, 14.02, 246.45) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.92905
(409.70, 14.02, 246.45) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.91822
(409.70, 14.02, 246.45) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.9103
(409.70, 14.02, 246.45) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.9053
(409.70, 14.02, 246.45) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.9032
(409.70, 14.02, 246.45) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.90401
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998676
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290576
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604592
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948485
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326637
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744333
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208103
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725803
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30732
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9448
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58257
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2923
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2195
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.69021
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.66142
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.63539
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.61212
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.59157
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.57372
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.55856
(409.70, 14.02, 246.45) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.95338
(409.70, 14.02, 246.45) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.94253
(409.70, 14.02, 246.45) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.93461
(409.70, 14.02, 246.45) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.9296
(409.70, 14.02, 246.45) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.92751
(409.70, 14.02, 246.45) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 14.92832
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995061
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284348
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597733
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940976
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318349
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735206
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197906
İ(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714377
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29443
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92541
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56529
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29876
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22995
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.71521
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.68636
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.66029
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.63698
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.6164
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.59852
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.58334
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.43293
(409.70, 14.02, 246.45) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 20.80465
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991284
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27806
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590871
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933408
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310049
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726025
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187683
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702933
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28154
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9061
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54836
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30507
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24083
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.74297
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.71407
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.68796
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.6646
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.64398
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.62607
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.61086
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.36009
(409.70, 14.02, 246.45) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 20.74755
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985489
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27173
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583999
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925871
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301727
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716783
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177424
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691459
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2663
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88686
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53176
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31128
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25217
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.77353
ã(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.74458
(409.70, 14.02, 246.45) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 13.71841
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.23918
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.21618
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.19622
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.17926
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.28756
(409.70, 14.02, 246.45) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 20.69478
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979711
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265419
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577084
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918292
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29338
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707532
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167127
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679948
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24934
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86776
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51553
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31729
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26391
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30871
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.33142
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.30224
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.27614
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.2531
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.23309
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.2161
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.21535
(409.70, 14.02, 246.45) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 21.03724
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973857
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259081
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570146
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910695
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284988
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698287
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15683
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668386
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23246
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84873
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49958
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3232
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2761
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35228
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76586
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.34243
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.31627
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.29317
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.27312
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.25609
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.24206
»(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546367
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252723
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563207
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903076
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276616
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688962
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14647
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656796
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2157
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8298
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48401
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32894
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30654
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33397
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71728
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.38584
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.35961
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.33646
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.31635
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.29928
(409.70, 14.02, 246.45) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 15.28522
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541181
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814408
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556265
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895454
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268194
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679653
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13613
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645229
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19902
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.811
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47254
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33452
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29477
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30443
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.51135
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.47765
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.44691
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.4191
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.3942
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.37219
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535957
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80871
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54925
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887794
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259737
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670359
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125734
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633636
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1824
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79228
Ì(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47721
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32455
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26962
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27523
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.28404
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.25092
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.22072
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.19341
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.16896
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.14734
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530693
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80297
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098961
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880113
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251303
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661011
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11537
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622008
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16592
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77369
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47266
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30516
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24475
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24642
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.06644
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.03388
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.0042
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.97736
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.95333
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.9321
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.85979
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525393
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797191
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092099
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872431
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242877
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651658
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104958
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610181
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14952
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75521
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45581
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28575
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21686
(409.70, 14.02, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2179
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.85804
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.82602
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.79682
(409.70, 14.02, 246.45) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.77043
