¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984579
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27192
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64119
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943972
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158665
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3845
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636205
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918596
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216372
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486243
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815661
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.215015
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.629676
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.106397
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.587098
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11657
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65027
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37686
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25924
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3326
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60204
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80651
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.28527
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67815
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926405
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139713
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363131
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613176
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893461
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185152
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450083
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776114
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169322
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590564
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.058486
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.548418
ê(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0807
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61042
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34581
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24954
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35059
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6428
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85517
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29951
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.71598
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90904
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120649
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342054
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590398
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868608
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154583
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414523
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.737238
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12395
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.552147
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.011018
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.510523
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04573
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57159
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31565
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24069
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36954
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68482
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90586
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31466
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75469
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.891878
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101376
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321264
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567871
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844036
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124658
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379552
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.699026
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078903
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514419
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963993
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.473401
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00684
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53377
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28638
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2327
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38945
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7281
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95859
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3307
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.79429
ò(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874918
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082365
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300764
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545597
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819748
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095371
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34517
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66147
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034187
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.477374
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.917418
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437045
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.964087
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49695
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25798
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22556
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41031
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77265
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0134
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34764
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43879
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858162
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063617
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280553
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523574
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795743
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066715
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312594
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624566
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989809
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441003
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871292
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.401448
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.922121
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46111
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23045
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21927
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43215
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8185
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07031
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36549
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49538
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841611
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045132
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26063
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501805
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772022
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038683
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282465
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588306
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945775
ô(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405301
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825622
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.366604
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.880936
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42625
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20379
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21384
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45496
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86565
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12934
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38424
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55243
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825264
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026911
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240995
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48029
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748584
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011267
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253006
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552683
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902089
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370266
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782193
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.332504
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.840524
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39236
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17799
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20925
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47875
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91411
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19055
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4039
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60992
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809124
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008952
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221648
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459033
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725432
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984464
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224216
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517695
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.858758
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335888
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744241
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.299147
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.800878
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35942
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15304
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18017
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50353
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9639
÷(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25395
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42446
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64083
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793189
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991255
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202589
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438028
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702566
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958264
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196081
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.483333
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815784
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.302161
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.707023
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.266518
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.761988
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32743
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08035
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07196
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52929
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01503
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31957
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45648
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65984
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777461
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973821
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183815
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417281
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679982
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932662
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168595
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449589
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775902
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26908
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.670532
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.234616
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.72385
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29637
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00631
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96411
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55604
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06752
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38746
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52971
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67905
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76194
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956648
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165328
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396789
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657686
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907652
ü(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141755
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416457
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739687
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.236349
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.634762
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.197851
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.68732
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26624
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93299
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85666
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51502
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12016
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45765
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68744
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69844
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746624
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939736
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147127
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376552
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635674
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883228
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115548
