¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849036
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321741
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838554
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442163
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20356
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1977
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14195
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21704
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50412
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07238
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02484
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5218
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82722
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.242582
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.395015
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564206
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.747358
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944163
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160337
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499292
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879109
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307604
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873053
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33252
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850767
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455518
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24932
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22634
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14371
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21914
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50665
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07549
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02875
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52689
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83408
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.246418
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.399111
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569406
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752906
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950148
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162591
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482939
”(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860764
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286822
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88279
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3435
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863182
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463725
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27394
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.234
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1459
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22173
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50978
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07934
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03361
(380.71, 7.43, 347.37) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 20.06699
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84258
(380.71, 7.43, 347.37) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 20.25168
(380.71, 7.43, 347.37) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 20.12494
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250504
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403459
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574856
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758776
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956398
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169348
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466616
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842406
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266065
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881442
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354661
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875868
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479945
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28204
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23623
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14851
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22484
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51352
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08395
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0394
(380.71, 7.43, 347.37) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 20.06195
(380.71, 7.43, 347.37) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 20.30086
(380.71, 7.43, 347.37) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 20.27835
(380.71, 7.43, 347.37) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 20.25983
(380.71, 7.43, 347.37) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 20.24529
(380.71, 7.43, 347.37) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 20.1354
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.254835
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.408678
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580548
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764852
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962965
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176414
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450278
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824064
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245294
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855678
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36603
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888733
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496359
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29006
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23882
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15155
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22844
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51787
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08929
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04614
(380.71, 7.43, 347.37) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 20.06057
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86453
(380.71, 7.43, 347.37) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 20.24284
(380.71, 7.43, 347.37) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 20.11617
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.259419
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41427
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586491
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771235
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969827
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183816
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433992
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805759
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224564
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829559
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377624
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901839
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512957
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29805
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24177
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15501
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23255
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52283
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09539
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05382
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55942
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87798
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.264259
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42003
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592692
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777883
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976964
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191469
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423276
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787421
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203869
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803042
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389385
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915174
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529772
…(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30595
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24508
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15889
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23716
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52839
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10223
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06244
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57061
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8931
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.269323
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42607
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59915
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784771
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984375
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199501
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431961
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769135
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183219
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776155
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401391
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928732
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546762
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31377
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24876
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1632
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24227
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53456
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10982
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.072
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58303
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90986
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274648
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.432305
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605837
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791983
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992094
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207822
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440921
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750868
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162557
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748941
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413547
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942509
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563932
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32151
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2528
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16792
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24789
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54134
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.50369
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.48963
–(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.47861
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.50262
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.48559
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.47161
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.46066
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.45275
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.44784
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.44596
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.280235
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.438777
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.612765
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799411
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000095
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21641
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450256
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732635
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141986
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721364
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425907
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956526
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581302
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3292
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2572
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17307
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25401
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54872
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.48331
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.46926
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.45825
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.48205
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.46505
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.4511
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.44018
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.43228
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.42739
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.42551
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.28606
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445512
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619962
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807118
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008386
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225361
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459909
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714459
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121442
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693469
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395952
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97073
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598844
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33677
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26196
—(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17865
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26063
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55672
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.53391
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.5077
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.48459
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.46455
(380.71, 7.43, 347.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.44758
